File	Relation	SNum	Sentence
EBA1415_LVSNa_1_SC_ES-05998	R-12-3	1195.2	The downisde is that it decreases our chances of protection from UVb radition.
EBA1415_LVSNa_1_SC_ES-05998	R-3-50	1196	This is important because once our UVb radiation is a bit damage you can go to a big risk of skin cancer.//
EBA1415_TWMD_67_SC_ES-05013	O	1197	What could lead to skin cancer is the cells produce irregularly.
EBA1415_TWMD_67_SC_ES-05013	O	1198	Also when the cells produce irregularly you get an uncontrollable gtrowth of abnormal cells.
EBA1415_TWMD_67_SC_ES-05013	O	1199	You could get it by having too much of direct sunlight.
EBA1415_TWMD_67_SC_ES-05013	R-2-5	1200.1	So the effects of having too much sunlight you could get sunburn which could lead to skin cancer.
EBA1415_TWMD_67_SC_ES-05013	R-5-50	1200.2	So the effects of having too much sunlight you could get sunburn which could lead to skin cancer.
EBA1415_TWMD_67_SC_ES-05013	R-2-3	1201	When the sun shines it's light on you, you are absorbing solar radiation.
EBA1415_TWMD_67_SC_ES-05013	R-3-4	1202	The ture of radiation your absorbing is UVb radiation.
EBA1415_TWMD_67_SC_ES-05013	R-3-4	1203	It causes small amounts of damage to your genetic molecules in the skin cells.//
EBA1415_TRWH_8_SC_ES-06057	R-2-50	1204	Skin cancer is cause by to much sun exposurer.
EBA1415_TRWH_8_SC_ES-06057	R-1-50	1205	Depending on how close you are to they equator you have a greater risk of developing skin cancer.
EBA1415_TRWH_8_SC_ES-06057	O	1206	Skin cancer is the uncontrolled growth of abnormal skin cells.
EBA1415_TRWH_8_SC_ES-06057	O	1207	There are various #'s of skin cancer, such as basal cell carcinoma, squamous cell carcinoma, and malignant melanoma.
EBA1415_TRWH_8_SC_ES-06057	O	1208	These types of cancers develop depending on the type of skin cells that reproduce irregularly.
EBA1415_TRWH_8_SC_ES-06057	R-1-50	1209	Your at more of a risk if your closer to the equator.
EBA1415_TRWH_8_SC_ES-06057	O	1210	The amount of direct sunlight may vary.
EBA1415_TRWH_8_SC_ES-06057	R-1-2	1211	The closer you are to the equator the more consistent direct sunlight.
EBA1415_TRWH_8_SC_ES-06057	R-1-2	1212	The most year round direct sunlight occurs between the Tropic of Cancer (23oN) and Capricorn (23oS).//
EBA1415_TRWH_8_SC_ES-06057	O	1213	didn't finish
EBA1415_RHSGa_2_SC_ES-05074	R-3-50	1214.1	There are about 3 different ways that lead to skin cancer.
EBA1415_RHSGa_2_SC_ES-05074	R-5-50	1214.2	There are about 3 different ways that lead to skin cancer.
EBA1415_RHSGa_2_SC_ES-05074	R-3-50	1215.1	The risk are being exposed to sunlight which then develops sunburn, skin cells producing irregularly, and Uvb radiation./
EBA1415_RHSGa_2_SC_ES-05074	R-5-50	1215.2	The risk are being exposed to sunlight which then develops sunburn, skin cells producing irregularly, and Uvb radiation./
EBA1415_RHSGa_2_SC_ES-05074	R-2-5	1215.3	The risk are being exposed to sunlight which then develops sunburn, skin cells producing irregularly, and Uvb radiation./
EBA1415_RHSGa_2_SC_ES-05074	R-2-5	1216	Being exposed to sunlight for long periods of time can make you develop sunburn or sun poisoning.
EBA1415_RHSGa_2_SC_ES-05074	R-5-6	1217	With sunburn the blood flows towrads that spot to make new healthy skin cells and replace the damaged ones.
EBA1415_RHSGa_2_SC_ES-05074	O	1218	The blood turns skin red.
EBA1415_RHSGa_2_SC_ES-05074	R-6-50	1219	Sometimes the cells are replaced but if not then skin cancer happens./
EBA1415_RHSGa_2_SC_ES-05074	O	1220	I believe when skin cells produce irregularly then skin cancer occurs.
EBA1415_RHSGa_2_SC_ES-05074	O	1221	The cells mutate and either does something good or something bad and in this case its bad.
EBA1415_RHSGa_2_SC_ES-05074	O	1222	Your skin has three layers and when 1 layer is injured then skill cells rebuild that layer.
EBA1415_RHSGa_2_SC_ES-05074	O	1223	Uvb radiation is solar radiation.
EBA1415_RHSGa_2_SC_ES-05074	R-3-4	1224	When skin is hit with a small amount of Uvb radiation little  damage is done.
EBA1415_RHSGa_2_SC_ES-05074	R-11-12	1225.1	Melanin helps protect us from solar radiation.
EBA1415_RHSGa_2_SC_ES-05074	R-12-3	1225.2	Melanin helps protect us from solar radiation.
EBA1415_RHSGa_2_SC_ES-05074	O	1226	So we do have some sort of shield./
EBA1415_RHSGa_2_SC_ES-05074	O	1227	In conclusion these are the differences that lead to the risk of developing skin cancer.
EBA1415_RHSGa_2_SC_ES-05074	O	1228	Which is deadly if not treated as soon as it is noticed.//
EBA1415_KYLS_5_SC_ES-05670	R-5-50	1229.1	The people that are more at risk of developing skin cancer are the people that live really close to the sun or that have had a really bad sun burn before.
EBA1415_KYLS_5_SC_ES-05670	R-1-50	1229.2	The people that are more at risk of developing skin cancer are the people that live really close to the sun or that have had a really bad sun burn before.
EBA1415_KYLS_5_SC_ES-05670	O	1230	Skin cancer is the uncontrolled growth of abnormal skin cells.
EBA1415_KYLS_5_SC_ES-05670	O	1231	There are three main varieties of skin cancer:  basal cell carcinoma, squomous cell carcinoma, and malignant melanoma.
EBA1415_KYLS_5_SC_ES-05670	O	1232	Together basal and squamous cell carcinomas make about 95% of skin cancers.
EBA1415_KYLS_5_SC_ES-05670	O	1233	Malignant melanoma is very rare only about 5% of this cases occur.
EBA1415_KYLS_5_SC_ES-05670	O	1234	5% may seem a small percent but these cancer is the cause of more deaths drom skin cancer.
EBA1415_KYLS_5_SC_ES-05670	R-3-4	1235	Using both human skin cells and a mouse model researchers found that a little uvb radiation can cause some what damage.
EBA1415_KYLS_5_SC_ES-05670	O	1236	the skin is there to protect you but it cant protect you from everything.//
EBA1415_BLRW_3_SC_ES-05186	O	1237	Skin cancer is the uncontrolled growth of abnormal cells.
EBA1415_BLRW_3_SC_ES-05186	O	1238	Some people are more in danger than others.
EBA1415_BLRW_3_SC_ES-05186	R-5-50	1239	Sunburns cause skin cancer.
EBA1415_BLRW_3_SC_ES-05186	O	1240	Suns rays do not equally hit in all parts of the world.
EBA1415_BLRW_3_SC_ES-05186	O	1241	It is more dangerous near the equator.
EBA1415_BLRW_3_SC_ES-05186	R-3-5	1242.1	Ultra violet rays from the sun cause sunburns.
EBA1415_BLRW_3_SC_ES-05186	R-2-3	1242.2	Ultra violet rays from the sun cause sunburns.
EBA1415_BLRW_3_SC_ES-05186	O	1243	If a sunburn is severe the skin will turn red.
EBA1415_BLRW_3_SC_ES-05186	O	1244	It is very bad if you get skin cacner.
EBA1415_BLRW_3_SC_ES-05186	O	1245	Detecting it on time will give you a better chance for successful treatment.
EBA1415_BLRW_3_SC_ES-05186	O	1246	Some skin cancer types are very dangerous.
EBA1415_BLRW_3_SC_ES-05186	O	1247	Accorfing to article "Background: Skin Damage," it states "malignant melanoma is responsible for the most deaths from skin cancer."
EBA1415_BLRW_3_SC_ES-05186	O	1248	Skin cancer is very dangerous.
EBA1415_BLRW_3_SC_ES-05186	O	1249	All of the types are.//
EBA1415_TRWH_89_SC_ES-06081	R-2-5	1250.1	The thing that leads to the differences of risk of skin cancer is the surrounding cause the hoter the temperature the better chance you can get sunburn which increases the chance of skin cancer but because of the hot temperature the more uvb radiation there will be that can be very harmful to your skin leading to sunburn leading to the point will you can get some damaged cells which means their in open chance of you getting skin cancer which.
EBA1415_TRWH_89_SC_ES-06081	R-5-50	1250.2	The thing that leads to the differences of risk of skin cancer is the surrounding cause the hoter the temperature the better chance you can get sunburn which increases the chance of skin cancer but because of the hot temperature the more uvb radiation there will be that can be very harmful to your skin leading to sunburn leading to the point will you can get some damaged cells which means their in open chance of you getting skin cancer which.
EBA1415_TRWH_89_SC_ES-06081	R-2-3	1250.3	The thing that leads to the differences of risk of skin cancer is the surrounding cause the hoter the temperature the better chance you can get sunburn which increases the chance of skin cancer but because of the hot temperature the more uvb radiation there will be that can be very harmful to your skin leading to sunburn leading to the point will you can get some damaged cells which means their in open chance of you getting skin cancer which.
EBA1415_TRWH_89_SC_ES-06081	R-3-5	1250.4	The thing that leads to the differences of risk of skin cancer is the surrounding cause the hoter the temperature the better chance you can get sunburn which increases the chance of skin cancer but because of the hot temperature the more uvb radiation there will be that can be very harmful to your skin leading to sunburn leading to the point will you can get some damaged cells which means their in open chance of you getting skin cancer which.
EBA1415_TRWH_89_SC_ES-06081	R-5-4	1250.5	The thing that leads to the differences of risk of skin cancer is the surrounding cause the hoter the temperature the better chance you can get sunburn which increases the chance of skin cancer but because of the hot temperature the more uvb radiation there will be that can be very harmful to your skin leading to sunburn leading to the point will you can get some damaged cells which means their in open chance of you getting skin cancer which.
EBA1415_TRWH_89_SC_ES-06081	R-4-50	1250.6	The thing that leads to the differences of risk of skin cancer is the surrounding cause the hoter the temperature the better chance you can get sunburn which increases the chance of skin cancer but because of the hot temperature the more uvb radiation there will be that can be very harmful to your skin leading to sunburn leading to the point will you can get some damaged cells which means their in open chance of you getting skin cancer which.
EBA1415_TRWH_89_SC_ES-06081	O	1251	Most people fear this is killer unless decteced at a early stage with the proper treatment which explanes the different risk of skin cancer not to mention children are capable of getting skin cancer but at a later age which no parent wants that to happen to their child in which is I believe to be the most dangerous risk to take at ay that is an.//
EBA1415_RDCS_1_SC-06241	O	1252	Skin cancer can happen to anyone, any where, and at any time.
EBA1415_RDCS_1_SC-06241	O	1253	However, some people have a greater risk than others. /
EBA1415_RDCS_1_SC-06241	O	1254	First, if you live in Australia then you may have a higher risk because there is a hole in the ozone layer.
EBA1415_RDCS_1_SC-06241	O	1255	While skin is tough, it can protect you from everything.
EBA1415_RDCS_1_SC-06241	O	1256	Our skin being our largest organ shows. //
EBA1415_TTFW_2_SC_ES-05460	O	1257	Skin cancer can be caused in different ways.
EBA1415_TTFW_2_SC_ES-05460	O	1258	For example having a adnormal skin cells.
EBA1415_TTFW_2_SC_ES-05460	O	1259	Skin cance can cause to death.
EBA1415_TTFW_2_SC_ES-05460	O	1260	There are main varieties of skin cancer, basal cell carcinoma, squamous cell carcinoma, and malignant.
EBA1415_TTFW_2_SC_ES-05460	O	1261	Basal and squamous cell carcinomas make up approximately five percent of skin cancer cases.
EBA1415_TTFW_2_SC_ES-05460	O	1262	But malignant melanoma is responsible for most death from skin cancer.
EBA1415_TTFW_2_SC_ES-05460	R-5-50	1263	Sunburn can also cause skin cancer.
EBA1415_TTFW_2_SC_ES-05460	R-4-5	1264	Sunburn is caused by damage to genetic molecules in the skin cells.
EBA1415_TTFW_2_SC_ES-05460	R-5-6	1265	Sunburn happens when the body directs blood to skin to try to repair or remove damaged cells.
EBA1415_TTFW_2_SC_ES-05460	O	1266	Sunburn don't always the cause of skin burn.
EBA1415_TTFW_2_SC_ES-05460	R-1-2	1267	Some location are most likely to have moderate to extreme level of year-round direct sunlight.
EBA1415_TTFW_2_SC_ES-05460	R-1-2	1268	The most year-round direct sunlight occurs between the tropics of cancer.//
EBA1415_TTFW_1_SC_ES-04901	R-5-50	1269.1	In the text it states that sunburns can cause skin cancer "Sunburned skin cells that aren't removed can result in skin cancer."
EBA1415_TTFW_1_SC_ES-04901	R-5-6	1269.2	In the text it states that sunburns can cause skin cancer "Sunburned skin cells that aren't removed can result in skin cancer."
EBA1415_TTFW_1_SC_ES-04901	R-6-50	1269.3	In the text it states that sunburns can cause skin cancer "Sunburned skin cells that aren't removed can result in skin cancer."
EBA1415_TTFW_1_SC_ES-04901	R-5-50	1270	So I'm guessing that means if you have very bad sunburns that can cause skin cancer.
EBA1415_TTFW_1_SC_ES-04901	O	1271	Skin cancer is the uncontrolled growth of abnormal skin cells, also it is the most common form of cancer in the United States.
EBA1415_TTFW_1_SC_ES-04901	O	1272	There are three main varieties of skin cancer, basal cell carcinoma, squamous cell carcinoma, and malignant melanoma.//
EBA1415_RHSGa_2_SC_ES-05084	O	1273	There are three main varieties of skin cancer: basal cell carcinoma, squamous cell carcinoma, and malignant melanoma.
EBA1415_RHSGa_2_SC_ES-05084	O	1274	Together, basal and squamous cell carcinomas make up approximately 95 percent of skin cancers.
EBA1415_RHSGa_2_SC_ES-05084	O	1275	Malignant melanoma only occurs in approximately 5 percent of skin cancer cases.
EBA1415_RHSGa_2_SC_ES-05084	O	1276	The skin is by far the body's largest organ.//
EBA1415_KYLS_6_SC_ES-5678_9	O	1277	There are 3 type of skin cancer.
EBA1415_KYLS_6_SC_ES-5678_9	O	1278	They are basal cell caricnoma, squamous cell carcinoma, and malignant melanoma.
EBA1415_KYLS_6_SC_ES-5678_9	O	1279	Malignant melanoma seems to be dangerous from whats stated in "Background: SKin Damage".
EBA1415_KYLS_6_SC_ES-5678_9	O	1280	It states that malignant melanoma is responsible for most deaths from skin cancer.
EBA1415_KYLS_6_SC_ES-5678_9	O	1281	Skin cancer can be treated if you catch early signs on time.
EBA1415_KYLS_6_SC_ES-5678_9	O	1282	It seems though that skin cancer is mostly to happen to people who live in Northern third of Australia and the Southern parts of the United States because they have moderate extreme levels of year-round direct sunlight.
EBA1415_KYLS_6_SC_ES-5678_9	O	1283	When you are going to be out in the sun is necessary to put on skin protector.
EBA1415_KYLS_6_SC_ES-5678_9	R-50-2	1284	As now you know skin cancer is developed by being expose to the sun.//
EBA1415_LVAHa_2_SC_ES-05765	O	1285	Skin cancer is the uncontrolled growth of abnormal skin cells.
EBA1415_LVAHa_2_SC_ES-05765	O	1286	There are different causes as to how people got skin cancer.
EBA1415_LVAHa_2_SC_ES-05765	O	1287	There are three main types of skin caner: basal cell carcinoma, squamous cell carcinoma, and malignant melanoma.
EBA1415_LVAHa_2_SC_ES-05765	O	1288	Basal and squamous makes up 95 percent of skin cancer.
EBA1415_LVAHa_2_SC_ES-05765	O	1289	Malignant melanoma is the other 5 percent which is the most responsible for death./
EBA1415_LVAHa_2_SC_ES-05765	O	1290	The earth is a sphere, with axis around which it spins.
EBA1415_LVAHa_2_SC_ES-05765	O	1291	The equator, located 0 degrees latitude, which indicates the distance between the north and the south pole.
EBA1415_LVAHa_2_SC_ES-05765	R-1-2	1292	People are located all around the world, therefore people gets different amount of direct sunlight.
EBA1415_LVAHa_2_SC_ES-05765	O	1293	People closer to the equator need to be more aware of the dangers of direct sunlight.
EBA1415_LVAHa_2_SC_ES-05765	R-1-2	1294	Although there are risks associated with sun exposure wherever you live, at any time of the year./
EBA1415_LVAHa_2_SC_ES-05765	R-4-5	1295	Sunburn is caused by damage to genetic molecules in skin cells.
EBA1415_LVAHa_2_SC_ES-05765	R-5-6	1296	Sunburn happens when the body directs blood to skin to try and repair or remove the cells.
EBA1415_LVAHa_2_SC_ES-05765	R-5-6	1297.1	Sunburned skin cells that aren't removed can cause skin cancer.
EBA1415_LVAHa_2_SC_ES-05765	R-6-50	1297.2	Sunburned skin cells that aren't removed can cause skin cancer.
EBA1415_LVAHa_2_SC_ES-05765	O	1298	Did you know that skin cancer is the most common form of cancer in the United States.
EBA1415_LVAHa_2_SC_ES-05765	R-5-50	1299	If you have one serious sunburn when you were little it doubles the chacnes of getting skin cancer later on in life./
EBA1415_LVAHa_2_SC_ES-05765	O	1300	Some people know the risk of tanning, their risk is high.
EBA1415_LVAHa_2_SC_ES-05765	O	1301	Even though there are people that live in areas surrounding the equator, they are at risk, the people who don't too.
EBA1415_LVAHa_2_SC_ES-05765	R-3-50	1302.1	If you have too much exposure to UV rays or sunlight, you're increasing your chances of getting skin cancer.//
EBA1415_LVAHa_2_SC_ES-05765	R-2-50	1302.2	If you have too much exposure to UV rays or sunlight, you're increasing your chances of getting skin cancer.//
EBA1415_WSAL_1_SC_ES-05349	O	1303	Although our skin is the largest organ, it is not our greatest protection.
EBA1415_WSAL_1_SC_ES-05349	O	1304	There are several ways for things to go wrong with out skin.
EBA1415_WSAL_1_SC_ES-05349	O	1305	We can develop a variety of skin disorders, conditions, and diseases, but skin cancer is the most feared.
EBA1415_WSAL_1_SC_ES-05349	O	1306	The three main varieties of skin cancer are basal cell carcinoma, squamos cell carcinoma and malignant melanoma.
EBA1415_WSAL_1_SC_ES-05349	O	1307	Malignant carcinoma is the most responsible for the deaths from skin cancer even though it only occurs in approximately 5 percent of skin cancer cases.
EBA1415_WSAL_1_SC_ES-05349	O	1308	If you check for skin cancer early enough there's a greater chance for sucessful treatment./
EBA1415_WSAL_1_SC_ES-05349	R-2-50	1309	One of the largest causes of skin cancer is developed from too much sunlight.
EBA1415_WSAL_1_SC_ES-05349	R-1-2	1310	The closer you live to the equator the more consistent direct sunlight could be.
EBA1415_WSAL_1_SC_ES-05349	R-2-5	1311.1	Direct sunlight can lead to sunburn, which can lead to skin cancer.
EBA1415_WSAL_1_SC_ES-05349	R-5-50	1311.2	Direct sunlight can lead to sunburn, which can lead to skin cancer.
EBA1415_WSAL_1_SC_ES-05349	R-1-2	1312.1	Those who live further away from where direct sunlight appears can have a greater chance of not developing skin cancer, although there are still risks associated with the amount of sunlight wherever you live at any time of the year.
EBA1415_WSAL_1_SC_ES-05349	R-2-50	1312.2	Those who live further away from where direct sunlight appears can have a greater chance of not developing skin cancer, although there are still risks associated with the amount of sunlight wherever you live at any time of the year.
EBA1415_WSAL_1_SC_ES-05349	R-1-2	1313	If you live in places like Florida or Texas, it is more likely for it to have moderate to extreme levels of year-round direct sunlight.
EBA1415_WSAL_1_SC_ES-05349	R-2-3	1314	Due to the amount of sunlight the amount of UVb radiation is high./
EBA1415_WSAL_1_SC_ES-05349	R-12-3	1315.1	Our skin can come off as extremely protective, but it can't always protect us from UVb radiation. UVb radiation is a type of solar radiation and when it hits human skin it can cause small amounts of damage to genetic molecules in the skin.
EBA1415_WSAL_1_SC_ES-05349	R-3-4	1315.2	Our skin can come off as extremely protective, but it can't always protect us from UVb radiation. UVb radiation is a type of solar radiation and when it hits human skin it can cause small amounts of damage to genetic molecules in the skin.
EBA1415_WSAL_1_SC_ES-05349	O	1316	Although our skin manages to repair the typical amount of damage, when there is an excessive amount of radiation more problems will arise.
EBA1415_WSAL_1_SC_ES-05349	R-4-5	1317.1	The damage done to our skin can lead to sunburn, where it can develop into skin cancer later on in life.//
EBA1415_WSAL_1_SC_ES-05349	R-5-50	1317.2	The damage done to our skin can lead to sunburn, where it can develop into skin cancer later on in life.//
EBA1415_HNJD_4_SC_ES-05811	R-5-50	1318.1	You can develop skin cancer by sun burn "sunburned" skin cells that aren't removed can result in skin cancer or suffereing just one serious sunburn in childhood or adolescence double the chances of developing skin cancer.
EBA1415_HNJD_4_SC_ES-05811	R-5-6	1318.2	You can develop skin cancer by sun burn "sunburned" skin cells that aren't removed can result in skin cancer or suffereing just one serious sunburn in childhood or adolescence double the chances of developing skin cancer.
EBA1415_HNJD_4_SC_ES-05811	R-6-50	1318.3	You can develop skin cancer by sun burn "sunburned" skin cells that aren't removed can result in skin cancer or suffereing just one serious sunburn in childhood or adolescence double the chances of developing skin cancer.
EBA1415_HNJD_4_SC_ES-05811	O	1319	Our skin can protect us from extreme temperatures.
EBA1415_HNJD_4_SC_ES-05811	O	1320	and skin have many numerous disorders like conditions and deseases the skin on our bodies is our largest organ.
EBA1415_HNJD_4_SC_ES-05811	O	1321	So an order to protrect our inner most tissue fro minfection and loss of water.
EBA1415_HNJD_4_SC_ES-05811	O	1322	our skin helps regulate our body temperature.
EBA1415_HNJD_4_SC_ES-05811	O	1323	There are three main verieties of skin cancer - basal cell carcinoma, squamous cell carcinoma, and melanoma and together they make up approximately 95 percent of skin cacer.
EBA1415_HNJD_4_SC_ES-05811	O	1324	and malignant melanoma is responsible for most deaths from skin cancer.
EBA1415_HNJD_4_SC_ES-05811	O	1325	and the relationship between skin cancer incidence per 100,00 population and latitude among 16 north American male populations skin forms the barrier between what's inside us and what's outside.//
EBA1415_KYLS_6_SC_ES-5677_9	O	1326	There are many causes for skin cancer.
EBA1415_KYLS_6_SC_ES-5677_9	O	1327	All of these causes are different.
EBA1415_KYLS_6_SC_ES-5677_9	R-2-50	1328.1	Some people get skin cancer because they are exposed to direct sunlight too much.
EBA1415_KYLS_6_SC_ES-5677_9	R-2-5	1328.2	Some people get skin cancer because they are exposed to direct sunlight too much.
EBA1415_KYLS_6_SC_ES-5677_9	R-2-5	1329	This makes them get sunburns.
EBA1415_KYLS_6_SC_ES-5677_9	R-5-4	1330	If someone gets a sunburn, it damages their cells but they get replaced with healthy ones.
EBA1415_KYLS_6_SC_ES-5677_9	R-5-50	1331	If you get a severe sunburn, it's called sun poisoning.
EBA1415_KYLS_6_SC_ES-5677_9	R-5-50	1332	This can cause skin cancer.
EBA1415_KYLS_6_SC_ES-5677_9	R-2-50	1333.1	Not only can you get sun burned, but being exposed to sun to much and getting hit by uvb rays can give you skin cancer.
EBA1415_KYLS_6_SC_ES-5677_9	R-3-50	1333.2	Not only can you get sun burned, but being exposed to sun to much and getting hit by uvb rays can give you skin cancer.
EBA1415_KYLS_6_SC_ES-5677_9	R-3-4	1334	The uvb rays can be too strong for your skin and damage it.
EBA1415_KYLS_6_SC_ES-5677_9	O	1335	You might not get sunburned by your will get skin cancer.
EBA1415_KYLS_6_SC_ES-5677_9	O	1336	That's why it's best to use sunscreen when you go outside.
EBA1415_KYLS_6_SC_ES-5677_9	O	1337	Your skin is so important.
EBA1415_KYLS_6_SC_ES-5677_9	O	1338	It is used as a shield against water, temperature, and germs.
EBA1415_KYLS_6_SC_ES-5677_9	O	1339	Once your skin is damaged, things can get in your skin.
EBA1415_KYLS_6_SC_ES-5677_9	O	1340	Infections can get inside and give you an infection.
EBA1415_KYLS_6_SC_ES-5677_9	O	1341	If you don't treat it, it can get worse and that's how you get skin cancer.//
EBA1415_KNKC_1_SC_ES-05429_9	O	1342	Skin cancer is can have many causes then lead to the same terrible thing.
EBA1415_KNKC_1_SC_ES-05429_9	R-4-50	1343	Skin cancer is caused by the unontrolled growth of abnormal skin cells, which are caused when there has been damage to the genetic molecules in our skin cells.
EBA1415_KNKC_1_SC_ES-05429_9	O	1344	So then our bodies to try to direct blood to skin repair and a remove the damaged blood cells.
EBA1415_KNKC_1_SC_ES-05429_9	O	1345	The damaged cells also replaced with the new ones so there is now extra blodo flow, so the bodies skin turns red.
EBA1415_KNKC_1_SC_ES-05429_9	O	1346	Although how does the cells get damaged?
EBA1415_KNKC_1_SC_ES-05429_9	R-1-2	1347	Well if you live closer to the equator, you like going to have more sunlight on you, even if you live farther, you still need to stay protected from the sun.
EBA1415_KNKC_1_SC_ES-05429_9	R-3-4	1348	Uvb radiation is a type of solar radiation that causes damage to genetic molecules in the skin cells.
EBA1415_KNKC_1_SC_ES-05429_9	R-11-12	1349.1	Also we have melanin which helps us be protected from sun damage, but less melanin makes it easier to get vitamin D, but easier to catch Uvb radiation.
EBA1415_KNKC_1_SC_ES-05429_9	R-11-3	1349.2	Also we have melanin which helps us be protected from sun damage, but less melanin makes it easier to get vitamin D, but easier to catch Uvb radiation.
EBA1415_KNKC_1_SC_ES-05429_9	R-5-6	1350.1	Now sunburned skin cells that aren't removed can result in skin cancer.
EBA1415_KNKC_1_SC_ES-05429_9	R-6-50	1350.2	Now sunburned skin cells that aren't removed can result in skin cancer.
EBA1415_KNKC_1_SC_ES-05429_9	R-5-6	1351	If a sunburn is severe enough, it becomes less likely that skin cells will be removed.
EBA1415_KNKC_1_SC_ES-05429_9	O	1352	Research said that damaged skin cells is critical.
EBA1415_KNKC_1_SC_ES-05429_9	R-4-5	1353	More damage to genetic molecules leads to severe sunburn so if you do livei n an area that is closer to the equator try to stay protected from the sun, because sunburn can cause more bad things, not just to your skin.//
EBA1415_KYLS_6_SC_ES-05686	R-2-50	1354	One of the reasons that developing skin cancer happens is because of the sun.
EBA1415_KYLS_6_SC_ES-05686	O	1355	The skin may protect you alot but in some cases it can't.
EBA1415_KYLS_6_SC_ES-05686	O	1356	In the Latitude and Direct Source it said "As a rule of thumb, the closer you are to the equator need to be more aware of the dangers of direct sunlight."
EBA1415_KYLS_6_SC_ES-05686	R-2-50	1357	If more people stand to MUCH in the sun the're in danger of getting a disease or skin cancer.
EBA1415_KYLS_6_SC_ES-05686	O	1358	In the Background: skin Damage it said "Of these, skin cancer is among the most feared because everyone is at some risk of developing skin cancer, but some people are at a higher risk.
EBA1415_KYLS_6_SC_ES-05686	O	1359	This is basically saying that ANYONE can get it.
EBA1415_KYLS_6_SC_ES-05686	O	1360	Skin cancer happens because of the abnormal growth of skin cells.
EBA1415_KYLS_6_SC_ES-05686	O	1361	The type of skin cancer that someone might get depended on the type of skin cell that produces irregularly.
EBA1415_KYLS_6_SC_ES-05686	R-3-50	1362	Uvb radiation can also cause skin cancer.
EBA1415_KYLS_6_SC_ES-05686	R-2-50	1363	The sun is a really big threat for causing skin cancer.
EBA1415_KYLS_6_SC_ES-05686	R-5-50	1364.1	Getting sunburn is another way of catching skin cancer but the most known are the uvb radiation, and the abnormal growth of skin cells.//
EBA1415_KYLS_6_SC_ES-05686	R-3-50	1364.2	Getting sunburn is another way of catching skin cancer but the most known are the uvb radiation, and the abnormal growth of skin cells.//
EBA1415_SERS_13-14_SC_ES-05105	R-11-12	1365.1	Melanin is what helps protect you from skin cancer, and uvb radiation.
EBA1415_SERS_13-14_SC_ES-05105	R-12-50	1365.2	Melanin is what helps protect you from skin cancer, and uvb radiation.
EBA1415_SERS_13-14_SC_ES-05105	R-12-3	1365.3	Melanin is what helps protect you from skin cancer, and uvb radiation.
EBA1415_SERS_13-14_SC_ES-05105	O	1366	So that is what decurses the risk.
EBA1415_SERS_13-14_SC_ES-05105	R-1-50	1367	You can increse the risk by being closer to the equander.
EBA1415_SERS_13-14_SC_ES-05105	O	1368	It states this in the "Latitude and Direct SUnlight" section.
EBA1415_SERS_13-14_SC_ES-05105	O	1369	Also in the sunburn artical//
EBA1415_BLRW_3_SC_ES-05169	O	1370	Skin cancer can be found in the three layers in our skin.
EBA1415_BLRW_3_SC_ES-05169	O	1371	The outer most layer is the epidermis.
EBA1415_BLRW_3_SC_ES-05169	O	1372	The middle layer is the dermis, and the inner most layer is subcutaneous fat.
EBA1415_BLRW_3_SC_ES-05169	O	1373	There are three main types of skin cancer.
EBA1415_BLRW_3_SC_ES-05169	O	1374	There is basal cell carcinoma, squamous cell carcinoma, and melanoma melanoma.
EBA1415_BLRW_3_SC_ES-05169	O	1375	Both basal cell carcinoma and squamous cell carcinoma equal up to 95% leading cause of skin cancer.
EBA1415_BLRW_3_SC_ES-05169	O	1376	While malignant melanoma is 5% causes of cancer./
EBA1415_BLRW_3_SC_ES-05169	O	1377	You can tell if you have cancer if you have a strange dark patches, or dark patchy areas.
EBA1415_BLRW_3_SC_ES-05169	R-3-50	1378	Some one can get cancer from uvb rays.
EBA1415_BLRW_3_SC_ES-05169	O	1379	Uvb stands for ultra violet b radiation.
EBA1415_BLRW_3_SC_ES-05169	O	1380	It is harmful to the skin.//
EBA1415_KNKC_1_SC_ES-05424_9	O	1381	There are many differences in developing skin cancer.
EBA1415_KNKC_1_SC_ES-05424_9	O	1382	As we all know the skin covers and protects our whole body, but there are many several ways that can go wrong that leads to skin cancer.
EBA1415_KNKC_1_SC_ES-05424_9	O	1383	According to the text, "Skin cancer is the uncontrolled growth of abnormal skin cells."
EBA1415_KNKC_1_SC_ES-05424_9	O	1384	The skin cancer can be caused of cells reproducing irregularly.
EBA1415_KNKC_1_SC_ES-05424_9	O	1385	According to the text it also states, "Together, basal and squamous cell carcinomas make up approximately 95 percent of skin cancer.
EBA1415_KNKC_1_SC_ES-05424_9	O	1386	Malignant melanoma only occurs in approximately 5 percent of skin cancer cases."
EBA1415_KNKC_1_SC_ES-05424_9	O	1387	The three main skin cancer are basal cell carcinoma, squamous cell carcinoma, and malignant melanoma.
EBA1415_KNKC_1_SC_ES-05424_9	O	1388	Malignant and melanoma causes death from skin cancer.
EBA1415_KNKC_1_SC_ES-05424_9	O	1389	There are many reasons why you have to go to every doctors appointment to get checked.
EBA1415_KNKC_1_SC_ES-05424_9	O	1390	In the text it states, "Early detection of skin cancer gives you the maximum chance for successful treatment."
