File	Relation	SNum	Sentence
EBA1415_RCGJ_4_SC_ES-04678	O	4070	in June of 2013, a scatter-plot diagram was made to show the relationship between skin cancer incidence per 100,000 population and latitude amoung 16 North American male populations.
EBA1415_RCGJ_4_SC_ES-04678	R-4-5	4071	Sunburn is caused by damage to genetic molecules in skin cells.//
EBA1415_ERAP_1_SC_ES-06249	R-5-50	4072	Skin cancer can be caued by sun burn.
EBA1415_ERAP_1_SC_ES-06249	R-4-5	4073	Sun burn is damage by the genetic molecules in skin cells.
EBA1415_ERAP_1_SC_ES-06249	O	4074	It includes painful burning.
EBA1415_ERAP_1_SC_ES-06249	R-5-6	4075.1	Sunburned skin cells that aren't removed can result in skin cancer.
EBA1415_ERAP_1_SC_ES-06249	R-6-50	4075.2	Sunburned skin cells that aren't removed can result in skin cancer.
EBA1415_ERAP_1_SC_ES-06249	R-5-50	4076	One serious sunburn in child hood or adolescence double the chances of developing skin cancer later in life.
EBA1415_ERAP_1_SC_ES-06249	R-5-50	4077	These chances also double if a perosn has 5 or more sunburns//
EBA1415_LRBL_4_SC_ES-05163	R-5-50	4078	The ways that leads to the differences in the risk of skin cancer is a severe sunburn.
EBA1415_LRBL_4_SC_ES-05163	R-1-2	4079.1	It also depends on there you live in the world if you live down  by the equator you have a higher risk of getting skin cancer because you are closer to the sun.//
EBA1415_LRBL_4_SC_ES-05163	R-2-50	4079.2	It also depends on there you live in the world if you live down  by the equator you have a higher risk of getting skin cancer because you are closer to the sun.//
EBA1415_TRWH_8_SC_ES-06077	R-2-50	4080	I think the things that also leads to skin cancer is also dirt and ashes that be in chimneys because the ashes in chimney's are second to caused more harm to the skin as much as the sun's ray does and mostly it occurs when the ashes be on your skin and it can sometimes be hard to get rid of it.
EBA1415_TRWH_8_SC_ES-06077	R-4-50	4081	If it's not clean properly then it may start to damage your skin easily and can cause skin cancer./
EBA1415_TRWH_8_SC_ES-06077	R-2-50	4082	The other differences for the leading cause of skin cancer is sunlight.
EBA1415_TRWH_8_SC_ES-06077	R-3-4	4083.1	There's name for rapid sun heat and that is ultraviolet light which can harm the skin easily which may cause skin cance./
EBA1415_TRWH_8_SC_ES-06077	R-4-50	4083.2	There's name for rapid sun heat and that is ultraviolet light which can harm the skin easily which may cause skin cance./
EBA1415_TRWH_8_SC_ES-06077	O	4084	The only difference with the two things that cause it is the dirt and sun of it's purpose.
EBA1415_TRWH_8_SC_ES-06077	O	4085	The only purpose from them is it's natural resource.
EBA1415_TRWH_8_SC_ES-06077	R-2-4	4086	The sun's ray does more damage to the skin than dirts can do.
EBA1415_TRWH_8_SC_ES-06077	O	4087	That's why you have to understand that skins is the only largest organ to protect the flesh in you and be aware of direct sunlight and avoid getting sunburns.
EBA1415_TRWH_8_SC_ES-06077	O	4088	Also, never be under the sun too long otherwise you'll end the same of what happen to some people who has the exact skin problems.//
EBA1415_SVJJ_4_SC_ES-05643	O	4089	There are many types of skin damages but the most fearfull of the skin damages is skin cancer, but there are also many different types of skin cancer like basal cell carcinoma, squamous cell carcinoma witch together basal, squamous cell carcinoma make up approximately 95 percent of skin cancers.
EBA1415_SVJJ_4_SC_ES-05643	O	4090	Then there is malignant melanoma witch only occurs in approximately 5 percent, However malignant melanoma is the class of most death's from skin cancer.
EBA1415_SVJJ_4_SC_ES-05643	O	4091	We need to keep shock on your skin to see if there are any changes in your skin because the skin on our bodies is our biggest organ.//
EBA1415_SVJJ_4_SC_ES-05643	O	4092	Ran out of Time
EBA1415_AEKD_4_SC_ES-05570	O	4093	There are many ways of developing the risk of skin cancer.
EBA1415_AEKD_4_SC_ES-05570	R-5-50	4094	One of the reasons of risk of skin cancer is by sunburn.
EBA1415_AEKD_4_SC_ES-05570	R-2-5	4095	Sunburn ocurs when a person either stays in the sun too long until their skin starts to burn up.
EBA1415_AEKD_4_SC_ES-05570	O	4096	If your sunburn is sever it is called sun poisoning.
EBA1415_AEKD_4_SC_ES-05570	O	4097	Sun poisoning lends to infections and extreme shocking throughout your body.
EBA1415_AEKD_4_SC_ES-05570	R-5-6	4098.1	If all of your sunburned skin cells are not removed they will be a cause of skin cancer./
EBA1415_AEKD_4_SC_ES-05570	R-6-50	4098.2	If all of your sunburned skin cells are not removed they will be a cause of skin cancer./
EBA1415_AEKD_4_SC_ES-05570	R-2-50	4099.1	Skin cancer can also affect you by Latitude and Longitude by direct sunlight with Latitude and Longitude can determine which a where can cancer can mostly be affected on a person.
EBA1415_AEKD_4_SC_ES-05570	R-1-50	4099.2	Skin cancer can also affect you by Latitude and Longitude by direct sunlight with Latitude and Longitude can determine which a where can cancer can mostly be affected on a person.
EBA1415_AEKD_4_SC_ES-05570	R-1-50	4100	If you are between 45 degrees north and 0 degrees, you have a higher chance of developing skin cancer./
EBA1415_AEKD_4_SC_ES-05570	O	4101	While your skin cells are reproducing their will be a disorder in them.
EBA1415_AEKD_4_SC_ES-05570	O	4102	Their are three types of skin cancer; basal cell carcinoma, squamos cell carcinoma, and malignant melanoma.
EBA1415_AEKD_4_SC_ES-05570	O	4103	Malignant melanoma is the number one cause of death.
EBA1415_TWJB_56_SC_ES-06215	O	4104	There are three main varieties of skin cancer: basal cell carinoma, squamous cell carcinoma, and malignant melanoma.
EBA1415_TWJB_56_SC_ES-06215	O	4105	UVb radiation is a solar radiation.
EBA1415_TWJB_56_SC_ES-06215	R-3-4	4106	When the skin is hit with normal amounts of UVb radiation it causes small amount of damage to genetic molecules in the skin cells.
EBA1415_TWJB_56_SC_ES-06215	R-3-6	4107	But we can have our skin to heal or get better, only if a little hit if a lot hit our skin cannot heal it at all.//
EBA1415_TRJB_1_SC_ES-05468	O	4108	There are plenty of ways that people can diagnosed with skin cancer.
EBA1415_TRJB_1_SC_ES-05468	O	4109	First, you'd probably need to know what skin cancer is.
EBA1415_TRJB_1_SC_ES-05468	O	4110	Skin cancer is the uncontrolled growth of abnormal skin cells.
EBA1415_TRJB_1_SC_ES-05468	O	4111	There are other diseases that are associated with skin, but this has to be the most common because everyone is at risk.
EBA1415_TRJB_1_SC_ES-05468	R-2-5	4112	When you are exposed to too much direct sunlight, you are most likely to get sun burn.
EBA1415_TRJB_1_SC_ES-05468	R-2-4	4113	The amount of sunlight you get can damage your genetic molecules in your skin.
EBA1415_TRJB_1_SC_ES-05468	O	4114	This is why your skin turns red; your body is trying to repair your cells so extra blood might be circulating and turning your skin a dark red./
EBA1415_TRJB_1_SC_ES-05468	R-5-50	4115	If the sunburn is very severe, it can cause skin cancer.
EBA1415_TRJB_1_SC_ES-05468	O	4116	In most cases this doesn't happen, but it is possible!
EBA1415_TRJB_1_SC_ES-05468	O	4117	Even though we all have skin that does it's job to protect us, it can't protect everything.
EBA1415_TRJB_1_SC_ES-05468	O	4118	There is only so much radiation that your body can take.
EBA1415_TRJB_1_SC_ES-05468	O	4119	With this information, I believe that we should be very cautious when it comes to coming into contact with direct sunlight.
EBA1415_TRJB_1_SC_ES-05468	O	4120	Everyone is at risk so we should be aware of that./
EBA1415_TRJB_1_SC_ES-05468	R-1-50	4121	Another way you can get skin cancer is your location.
EBA1415_TRJB_1_SC_ES-05468	O	4122	You might be so surprised as to why this matters!
EBA1415_TRJB_1_SC_ES-05468	R-1-2	4123	On the equator people are more likely to get a lot of direct sun.
EBA1415_TRJB_1_SC_ES-05468	O	4124	Maybe even extreme levels.
EBA1415_TRJB_1_SC_ES-05468	O	4125	It depends throughout the year but it is very possible.//
EBA1415_TTCM_2_SC_ES-06143	O	4126	Our skin is the most important thing on us it covers every region of our bodies in order to protect our inner tissue from infection and loss of water.//
EBA1415_TWDG_11_SC_ES-06206	R-4-50	4127.1	The risk of developing skin cancer can be by radiation from the sun that will damage your skin cells//
EBA1415_TWDG_11_SC_ES-06206	R-3-4	4127.2	The risk of developing skin cancer can be by radiation from the sun that will damage your skin cells//
EBA1415_TWDG_11_SC_ES-06206	R-2-3	4127.3	The risk of developing skin cancer can be by radiation from the sun that will damage your skin cells//
EBA1415_KNKC_1_SC_ES-5417_9	R-5-50	4128	One way to develope skin cancer is having a sunburn.
EBA1415_KNKC_1_SC_ES-5417_9	R-4-5	4129	Sunburn is caused by damage to genetic cells.
EBA1415_KNKC_1_SC_ES-5417_9	R-5-6	4130.1	Sunburned skin cells that aren't removed can result in skin cancer.
EBA1415_KNKC_1_SC_ES-5417_9	R-6-50	4130.2	Sunburned skin cells that aren't removed can result in skin cancer.
EBA1415_KNKC_1_SC_ES-5417_9	R-5-50	4131	Suffering 1 serious sunburn doubles the chacnes of developing skin cancer.
EBA1415_KNKC_1_SC_ES-5417_9	R-1-2	4132	People who are closer to the equator get more sun so they need to be aware of the dangers of direct sunlight.
EBA1415_KNKC_1_SC_ES-5417_9	R-1-50	4133	As the latitude degreese increas the less there are skin cancer incidence.
EBA1415_KNKC_1_SC_ES-5417_9	O	4134	Another way is having the skin exposed to too muhc UVb radiation.
EBA1415_KNKC_1_SC_ES-5417_9	R-3-4	4135	The rays cause small amounts of damage to the skin cells.
EBA1415_KNKC_1_SC_ES-5417_9	R-11-12	4136.1	Melanin helps to protect us from solar radiation.//
EBA1415_KNKC_1_SC_ES-5417_9	R-12-3	4136.2	Melanin helps to protect us from solar radiation.//
EBA1415_BLRW_5_SC_ES-05189	O	4137	Skin cancer can be a dangerous thing.
EBA1415_BLRW_5_SC_ES-05189	O	4138	Although some people think it's harmless, it's actually a serious matter.
EBA1415_BLRW_5_SC_ES-05189	O	4139	Skin cancer is the most common form of cancer in the United States.
EBA1415_BLRW_5_SC_ES-05189	O	4140	There are three main types of skin cancer.
EBA1415_BLRW_5_SC_ES-05189	O	4141	Basal cell carcinoma, squamous cell carcinoma, and malignant melanoma./
EBA1415_BLRW_5_SC_ES-05189	O	4142	Skin is there to protect our bodies.
EBA1415_BLRW_5_SC_ES-05189	O	4143	It acts as a waterproof, insulating sheild.
EBA1415_BLRW_5_SC_ES-05189	O	4144	There are three layers to the skin, which are: the epidermis, the dermis, and the subcutaneous fat layer.
EBA1415_BLRW_5_SC_ES-05189	O	4145	These are cery important to us because it makes up our skin organ.
EBA1415_BLRW_5_SC_ES-05189	O	4146	Unfortunately skin can't protect you from evrything.
EBA1415_BLRW_5_SC_ES-05189	R-3-4	4147.1	Uvb radiation is a type of solar radiation that can damage genetic molecules in skin cells.
EBA1415_BLRW_5_SC_ES-05189	R-4-50	4147.2	Uvb radiation is a type of solar radiation that can damage genetic molecules in skin cells.
EBA1415_BLRW_5_SC_ES-05189	O	4148	This is one thing that skin has small resistance to.
EBA1415_BLRW_5_SC_ES-05189	R-4-50	4149	This is the main cause of skin cancer./
EBA1415_BLRW_5_SC_ES-05189	R-5-50	4150	Sunburn is also another cause of skin cancer.
EBA1415_BLRW_5_SC_ES-05189	R-5-50	4151	The more severe the burn, the more likely there's a chance of getting skin cancer.
EBA1415_BLRW_5_SC_ES-05189	O	4152	When you get a sunburn and it starts to heal, usually your skin peels.
EBA1415_BLRW_5_SC_ES-05189	O	4153	That is what you want to happen.
EBA1415_BLRW_5_SC_ES-05189	O	4154	Abnormal or damaged cells would be cleared away and replaced with new cells.
EBA1415_BLRW_5_SC_ES-05189	R-5-6	4155.1	If your sunburn is very severe, then this process somethimes isn't completed.
EBA1415_BLRW_5_SC_ES-05189	R-6-50	4155.2	If your sunburn is very severe, then this process somethimes isn't completed.
EBA1415_BLRW_5_SC_ES-05189	R-6-50	4156	If this happens, then you are more likely at risk to get skin cancer later in your life.
EBA1415_BLRW_5_SC_ES-05189	O	4157	To prevent a severe sunburn, you know what to do.
EBA1415_BLRW_5_SC_ES-05189	O	4158	Stay out of the sun for a while if you've been outside for more than three hours and always wear sunscreen./
EBA1415_BLRW_5_SC_ES-05189	O	4159	Skin cancer is the most common type of cancer in the United States.
EBA1415_BLRW_5_SC_ES-05189	O	4160	And there is an easy way to prevent it.
EBA1415_BLRW_5_SC_ES-05189	O	4161	It's more serious than it may seem.
EBA1415_BLRW_5_SC_ES-05189	O	4162	So always be on the lookout for it and wear sunscreen.
EBA1415_BLRW_5_SC_ES-05189	O	4163	The skin is a very important [art of our bodies, keep it healthy.//
EBA1415_TWJB_7_SC_ES-06224	R-2-50	4164	What I think that leads up to it's being in the sun to much that makes some people have the right to have sunblock if you don't then that it would be end up like that to much.
EBA1415_TWJB_7_SC_ES-06224	R-2-50	4165	Sun in your skin can cause skin cancer that's all that I have from me.//
EBA1415_BLRW_5_SC_ES-05196	O	4166	The difference in the risk of developing skin cancer are endless because our skin is our biggest organ we got on this body and because it the biggest their alot of stuff that could have many thing that are mortal to our skin like a sting from a bee to a burnt from touching something hot.
EBA1415_BLRW_5_SC_ES-05196	O	4167	But what really is mortal to our largest organ of our body is skin cancer, and their different types of skin cancer (according to article "Background: Skin Cancer") it says that "There are three main varieties of skin cancer: basal cell carcinoma, squamous cell carcinoma, and melanoma."
EBA1415_BLRW_5_SC_ES-05196	O	4168	These are the three most seen on doctors it about 95% of the cases then theirs malignant melanoma that is only 5% of the cases.
EBA1415_BLRW_5_SC_ES-05196	O	4169	In witch case malignant melanoma is the reason why people die of skin cancer because that type of skin cancer is deathful./
EBA1415_BLRW_5_SC_ES-05196	R-5-50	4170	Sunburns are almost always the main reason why people can have skin cancer
EBA1415_BLRW_5_SC_ES-05196	R-5-4	4171.1	If you get severe sunburn it can burn or damage your skin cells, when you get sun burn our skin turns red and if touch it hurt or stings, but because our blood is trying to get enugh cell to fix our skin that is damage by the sun.//
EBA1415_BLRW_5_SC_ES-05196	R-5-6	4171.2	If you get severe sunburn it can burn or damage your skin cells, when you get sun burn our skin turns red and if touch it hurt or stings, but because our blood is trying to get enugh cell to fix our skin that is damage by the sun.//
EBA1415_BLRW_5_SC_ES-05196	R-2-6	4171.3	If you get severe sunburn it can burn or damage your skin cells, when you get sun burn our skin turns red and if touch it hurt or stings, but because our blood is trying to get enugh cell to fix our skin that is damage by the sun.//
EBA1415_SEAL_3-4_SC_ES-04789	O	4172	Theres different ways that you can develope skin cancer.
EBA1415_SEAL_3-4_SC_ES-04789	R-1-50	4173	One of the ways to get skin cancer is depending where you live.
EBA1415_SEAL_3-4_SC_ES-04789	O	4174	If you live close to the Equator you need to be more aware of the dangers of direct of sunlight.
EBA1415_SEAL_3-4_SC_ES-04789	R-1-2	4175	The places with extreme level of direct sunlight are Northern third of Australia and Southern parts of the United States.
EBA1415_SEAL_3-4_SC_ES-04789	R-5-50	4176	One other way to get skin cancer is sunburn.
EBA1415_SEAL_3-4_SC_ES-04789	O	4177	Sunburn can help you repair your damage cells.
EBA1415_SEAL_3-4_SC_ES-04789	R-6-50	4178	The damage cells are replace with healthy ones it can cause skin cancer.
EBA1415_SEAL_3-4_SC_ES-04789	O	4179	If you get a severe sunburn if can lead to infection and shock and it can even cause death.
EBA1415_SEAL_3-4_SC_ES-04789	R-5-6	4180.1	If the sunburn cells are not replace with healthy ones it can cause skin cancer.
EBA1415_SEAL_3-4_SC_ES-04789	R-6-50	4180.2	If the sunburn cells are not replace with healthy ones it can cause skin cancer.
EBA1415_SEAL_3-4_SC_ES-04789	R-5-50	4181	And if you suffer serious sunburn in your childhood or adolescence it doubles the chances of developing skin cancer later in life.
EBA1415_SEAL_3-4_SC_ES-04789	R-5-50	4182	The chances also are double if a person has five or more sunburns at any age.//
EBA1415_SEAL_3-4_SC_ES-04789	O	4183	Not enough time.
EBA1415_LRJE_5_SC_ES-05126	O	4184	Skin cancer is the most common form of cancer in the united states 95 percent of skin cancer is made up of basal and squamous cell carcinomas.
EBA1415_LRJE_5_SC_ES-05126	O	4185	There is only limited time to get a successful treatment.
EBA1415_LRJE_5_SC_ES-05126	O	4186	Also, skin releases antibacterial substances.
EBA1415_LRJE_5_SC_ES-05126	R-3-4	4187	Solar radiation has an effecto n our skin but we have some defenses against it.
EBA1415_LRJE_5_SC_ES-05126	R-2-4	4188	The sun has an impact on our skin too.
EBA1415_LRJE_5_SC_ES-05126	O	4189	Our skin becomes red because the body has blood sent to the skin to try an repair it or remove damaged cells, the damage one take awhile to be replaced with healthy ones which makes your skin sensitive.//
EBA1415_LRJE_5_SC_ES-05471	O	4190	What leads to differences in the risk of developing skin cancer is.../
EBA1415_LRJE_5_SC_ES-05471	O	4191	The diffferent points of view.
EBA1415_LRJE_5_SC_ES-05471	O	4192	Some people believe different things.
EBA1415_LRJE_5_SC_ES-05471	R-4-50	4193.1	There is many types of skin cancers.
EBA1415_LRJE_5_SC_ES-05471	R-3-50	4193.2	There is many types of skin cancers.
EBA1415_LRJE_5_SC_ES-05471	R-4-50	4194.1	Usually they all lead from sun radiation and that the sun canc damage your skin.
EBA1415_LRJE_5_SC_ES-05471	R-3-50	4194.2	Usually they all lead from sun radiation and that the sun canc damage your skin.
EBA1415_LRJE_5_SC_ES-05471	R-2-4	4194.3	Usually they all lead from sun radiation and that the sun canc damage your skin.
EBA1415_LRJE_5_SC_ES-05471	O	4195	The different types are:/
EBA1415_LRJE_5_SC_ES-05471	O	4196	Basal (cell carcinoma)/
EBA1415_LRJE_5_SC_ES-05471	O	4197	Squamous " "/
EBA1415_LRJE_5_SC_ES-05471	O	4198	Malignant melanoma/
EBA1415_LRJE_5_SC_ES-05471	R-2-50	4199	In an article it says that the less sun you get the less risks of skin cancer you have.
EBA1415_LRJE_5_SC_ES-05471	O	4200	The graph in one of the sources shows us that the things are linear.
EBA1415_LRJE_5_SC_ES-05471	O	4201	It also shows in the article that our skin is the largest organ in/on our body.//
EBA1415_KYNS_4_SC_ES-5405_9	O	4202	Everybody is at risk of developing skin cancer.
EBA1415_KYNS_4_SC_ES-5405_9	O	4203	However, more people are more likely to develop it then others.
EBA1415_KYNS_4_SC_ES-5405_9	R-3-50	4204	A major factor that leads to skin cancer would be too much exposure to UVb radiation.
EBA1415_KYNS_4_SC_ES-5405_9	R-1-3	4205	Depending on the location you live will determine how much radiation you can get.
EBA1415_KYNS_4_SC_ES-5405_9	R-1-2	4206	If you live closer to the equator, you recieve more direct sunlight than those who live further.
EBA1415_KYNS_4_SC_ES-5405_9	O	4207	You can wear sunscreen to prevent too much exposure to UVb radiation.
EBA1415_KYNS_4_SC_ES-5405_9	R-5-4	4208.1	When an inhabitant has a serve sunburn many of their genetic molecules are damage which leads to not all of the damaged genetic molecules are repaired.
EBA1415_KYNS_4_SC_ES-5405_9	R-4-6	4208.2	When an inhabitant has a serve sunburn many of their genetic molecules are damage which leads to not all of the damaged genetic molecules are repaired.
EBA1415_KYNS_4_SC_ES-5405_9	R-5-6	4209.1	When sunburned skin cells are not removed it leads to skin cancer.
EBA1415_KYNS_4_SC_ES-5405_9	R-6-50	4209.2	When sunburned skin cells are not removed it leads to skin cancer.
EBA1415_KYNS_4_SC_ES-5405_9	O	4210	The variety of skin cancer depends on skin cells that reproduce irregularly.
EBA1415_KYNS_4_SC_ES-5405_9	R-1-50	4211	On the graph that was provivided, it shows that the higher number of cases we're closer to the equator.
EBA1415_KYNS_4_SC_ES-5405_9	O	4212	Your skin can only have so much of the UVb radiation.
EBA1415_KYNS_4_SC_ES-5405_9	O	4213	Which means that you have a limit until it becomes a danger.
EBA1415_KYNS_4_SC_ES-5405_9	R-12-3	4214.1	A defense agianst solar radiation is melanin.
EBA1415_KYNS_4_SC_ES-5405_9	R-11-12	4214.2	A defense agianst solar radiation is melanin.
EBA1415_KYNS_4_SC_ES-5405_9	O	4215	Which is a special pigment produced in the epidermis, it determines our skin color.
EBA1415_KYNS_4_SC_ES-5405_9	R-11-12	4216	There is an advantage to having less melanin and there is also a disadvantage.
EBA1415_KYNS_4_SC_ES-5405_9	R-11-12	4217.1	The disadvantage is it decreases our chances of protection from uvb radiation and the advantage is it is easier for the body to make vitamin D.
EBA1415_KYNS_4_SC_ES-5405_9	R-12-3	4217.2	The disadvantage is it decreases our chances of protection from uvb radiation and the advantage is it is easier for the body to make vitamin D.
EBA1415_KYNS_4_SC_ES-5405_9	R-11-12	4218.1	Having low melanin is a factor of developing skin cancer because of the low protection you have./
EBA1415_KYNS_4_SC_ES-5405_9	R-12-50	4218.2	Having low melanin is a factor of developing skin cancer because of the low protection you have./
EBA1415_KYNS_4_SC_ES-5405_9	R-11-50	4219.1	Overall, many things can lead to skin cancer, but not wearing sunscreen or having low melanin, or staying out in the sun for too long can lead to skin cancer.
EBA1415_KYNS_4_SC_ES-5405_9	R-2-50	4219.2	Overall, many things can lead to skin cancer, but not wearing sunscreen or having low melanin, or staying out in the sun for too long can lead to skin cancer.
EBA1415_KYNS_4_SC_ES-5405_9	O	4220	So always wear sunscreen and limit yourself.//
EBA1415_RHSGa_3_SC_ES-05086	R-2-50	4221.1	Skin cancer can be caused from too much exposure to the sun and not treating the damage.
EBA1415_RHSGa_3_SC_ES-05086	R-4-50	4221.2	Skin cancer can be caused from too much exposure to the sun and not treating the damage.
EBA1415_RHSGa_3_SC_ES-05086	R-4-50	4222	Skin cancer is the most common form of cancer.
EBA1415_RHSGa_3_SC_ES-05086	R-4-50	4223	It is caused by skin cells./
EBA1415_RHSGa_3_SC_ES-05086	O	4224	All bodies are different which makes it harder for some to get skin cancer and easier for others.
EBA1415_RHSGa_3_SC_ES-05086	R-6-50	4225	Also, some are at higher risk of getting skin cancer if thier damaged skin cells are not removed and replaced.
EBA1415_RHSGa_3_SC_ES-05086	O	4226	Not all skin cells are replaced in all people because it differs depending on the person.
EBA1415_RHSGa_3_SC_ES-05086	O	4227	It may be easy for one person to develop cancer and hard for another./
EBA1415_RHSGa_3_SC_ES-05086	O	4228	Skin is extremely tough and can be difficult to handle.
EBA1415_RHSGa_3_SC_ES-05086	O	4229	It is hard to protect your skin.
EBA1415_RHSGa_3_SC_ES-05086	O	4230	From outside surronding because thier are many harmful effects everywhere we go.
EBA1415_RHSGa_3_SC_ES-05086	O	4231	Exposure to UVb radiation.
EBA1415_RHSGa_3_SC_ES-05086	R-3-4	4232	When this radiation into our skin, the rays cause little damage to our skin cells.
EBA1415_TFHC_4_SC_ES-05831	O	4233	There is a couple ways you can get skin cancer.
EBA1415_TFHC_4_SC_ES-05831	R-5-50	4234	Sun burn is one of the way's you can get skin cancer.
EBA1415_TFHC_4_SC_ES-05831	R-5-6	4235.1	"Sunburn skin cells that aren't removed can result in skin cancer."
EBA1415_TFHC_4_SC_ES-05831	R-6-50	4235.2	"Sunburn skin cells that aren't removed can result in skin cancer."
EBA1415_TFHC_4_SC_ES-05831	R-5-50	4236	Those chances double if you get a sunburn more than five time at any age.
EBA1415_TFHC_4_SC_ES-05831	O	4237	"There are three main varieties of skin cancer basal cell carinomas, squamous cell carcinoma, and malignant melanoma."
EBA1415_TFHC_4_SC_ES-05831	O	4238	These three varieties of skin cancer make up apitoximately 95% of skin cancer.
EBA1415_TFHC_4_SC_ES-05831	O	4239	Checking your skin for suspicious canges can help with detecting skin cancer.//
EBA1415_TFHC_4_SC_ES-05831	O	4240	Ran out of time
EBA1415_ERSK_1_SC_ES-05785	R-2-50	4241.1	The leads to differences in the risk of skin cancer is skin damage, Latitude and Direct sunlight, and sunburn.
EBA1415_ERSK_1_SC_ES-05785	R-5-50	4241.2	The leads to differences in the risk of skin cancer is skin damage, Latitude and Direct sunlight, and sunburn.
EBA1415_ERSK_1_SC_ES-05785	R-1-50	4241.3	The leads to differences in the risk of skin cancer is skin damage, Latitude and Direct sunlight, and sunburn.
EBA1415_ERSK_1_SC_ES-05785	R-4-50	4241.4	The leads to differences in the risk of skin cancer is skin damage, Latitude and Direct sunlight, and sunburn.
EBA1415_ERSK_1_SC_ES-05785	O	4242	The risk of developing skin cancer is that most deaths from skin cancer is from malignant melanoma.
EBA1415_ERSK_1_SC_ES-05785	O	4243	Theyre three types of skin cancer, basal cell carcinoma, squamous cell carcinoma, and malignant melanoma.
EBA1415_ERSK_1_SC_ES-05785	O	4244	Skin cancer has a dark patch.
EBA1415_ERSK_1_SC_ES-05785	R-3-50	4245	Skin cancer is affected by the sunlight/uvb rays.
EBA1415_ERSK_1_SC_ES-05785	R-1-2	4246	The closer you are to the equator, the hotter it is.
EBA1415_ERSK_1_SC_ES-05785	R-1-50	4247	In the third page of the documents, it proves that people who is likely near the equator, has a higher risk of skin cancer./
EBA1415_ERSK_1_SC_ES-05785	R-5-50	4248	Another risk of developing skin cancer/damage is sunburn.
EBA1415_ERSK_1_SC_ES-05785	R-4-5	4249	Sunburn is caused by damage to genetic molecules in skin cells (pg. 6).
EBA1415_ERSK_1_SC_ES-05785	O	4250	The body directs blood to the skin to try to repair or remove damages cells.
EBA1415_ERSK_1_SC_ES-05785	R-5-50	4251	Having a serious sunburn in childhood doubles the chances of having skin cancer later in life.
EBA1415_ERSK_1_SC_ES-05785	R-5-6	4252	Normally, sunburns recover because damage cells are cleared away and replaced with new cells, but doesn't always happen.
EBA1415_ERSK_1_SC_ES-05785	O	4253	This can tell us that we need to protect our skin.
EBA1415_ERSK_1_SC_ES-05785	O	4254	Our skin covers every region and protects the inner tissue from infections and loss of water.//
EBA1415_SEKL_2_SC-06235	O	4255	Many things lead to the differences in the risk of developing skin cancer.
EBA1415_SEKL_2_SC-06235	O	4256	Some of them being: location in the world, skin care, sunburn, etc.
EBA1415_SEKL_2_SC-06235	R-4-5	4257	Sunburn is when your skin cells get damaged by the sun, leaving them to cause a painful-to-the-touch feel or whatever area it has infected.
EBA1415_SEKL_2_SC-06235	O	4258	Sunburn can lead to skin cancer because the un-needed cells can cause infection.
EBA1415_SEKL_2_SC-06235	O	4259	As it states in the text, "Normally, abnormal or damaged cells are cleared away and replaced with new cells, but this doesn't always happen."
EBA1415_SEKL_2_SC-06235	O	4260	Our skin protects us because,
EBA1415_SEKL_2_SC-06235	O	4261	Not finished //
EBA1415_BLRW_5_SC_ES-05197	R-1-50	4262.1	Skin cancer can be caused by 2 main things.
EBA1415_BLRW_5_SC_ES-05197	R-2-50	4262.2	Skin cancer can be caused by 2 main things.
EBA1415_BLRW_5_SC_ES-05197	R-1-50	4263	One is where you lived based on how close to the equader you are.
EBA1415_BLRW_5_SC_ES-05197	R-2-50	4264	The second cause is from to much time being in direct sunlight.
EBA1415_BLRW_5_SC_ES-05197	O	4265	Even though both of the causes are diffrent they are similar in a way./
EBA1415_BLRW_5_SC_ES-05197	R-1-50	4266	First of all placement on the earth hasa  diffrence in likelyness to get skin cancer because of the equater.
EBA1415_BLRW_5_SC_ES-05197	R-1-2	4267	Some parts of the earth get diffrent amounts of direct sunlight then other parts of the world.
EBA1415_BLRW_5_SC_ES-05197	O	4268	This was stated in the latitude and direct sunlight artical.
EBA1415_BLRW_5_SC_ES-05197	R-1-50	4269	Also the skin cancer graph shows the farther you are from the sun the less skin cancer inidents you will see.
EBA1415_BLRW_5_SC_ES-05197	O	4270	This shows how where you live can have effect on you./
EBA1415_BLRW_5_SC_ES-05197	R-2-50	4271	Finally sunlight plays a big part in skin cancer.
EBA1415_BLRW_5_SC_ES-05197	O	4272	The sun gives off radiation that can be very bad for you.
EBA1415_BLRW_5_SC_ES-05197	R-2-50	4273.1	The sun and equater go together well to make skin cancer more likely around places like South america and africa.
EBA1415_BLRW_5_SC_ES-05197	R-1-50	4273.2	The sun and equater go together well to make skin cancer more likely around places like South america and africa.
EBA1415_BLRW_5_SC_ES-05197	R-1-2	4274.1	But the msot year round sunlight is by the Tropic of Cancer line, and tropic of capricorn.
EBA1415_BLRW_5_SC_ES-05197	R-1-50	4274.2	But the msot year round sunlight is by the Tropic of Cancer line, and tropic of capricorn.
EBA1415_BLRW_5_SC_ES-05197	R-1-50	4275	In between those two lines, you have a Higher chance of skin cancer Developing in you and People around you.
EBA1415_BLRW_5_SC_ES-05197	O	4276	This shows the diffrences in Risks of developing skin cancer.//
EBA1415_TRJB_1_SC_ES-06113	O	4277	Cancer can come in different types.
