File	Relation	SNum	Sentence
EBA1415_WSAL_2_CB_ES-05363	O	4937	Ran out of time  //
EBA1415_TTFW_2_CB_ES-06180	O	4938	Coral bleaching is very popular in the Pacific Oceans.
EBA1415_TTFW_2_CB_ES-06180	O	4939	Coral bleaching come from when coral lose there color leading to a serious problem and a impact on the world coral reefs.
EBA1415_TTFW_2_CB_ES-06180	O	4940	The oceans carry about 1/3 of the surface of the entire globle bleached coral reefs.
EBA1415_TTFW_2_CB_ES-06180	O	4941	A coral is sometimes mistaken as a rock or a plant but it really made up of tiny animals called polyps.
EBA1415_TTFW_2_CB_ES-06180	O	4942	Polyps use limestone and seawater to build up a hard skeleton.
EBA1415_TTFW_2_CB_ES-06180	O	4943	The alge rely on the coral to stay healthy but corals can sustain physical damage from destructive practies.
EBA1415_TTFW_2_CB_ES-06180	R-6-50	4944	Coral bleaching is cause by stress when the coral is being forced to produce food and to make algae which is causeing the coral not to become healthy anymore.
EBA1415_TTFW_2_CB_ES-06180	O	4945	An exstrem coral bleaching event happened in 1998 is considered on of the worst ever observed this event caused 16% of the coral reefs to die.//
EBA1415_RDCS_1_CB_ES-05449	O	4946	What leads to differences in the rate of coral bleaching?
EBA1415_RDCS_1_CB_ES-05449	O	4947	Many things lead to differences rates in corral bleaching.
EBA1415_RDCS_1_CB_ES-05449	O	4948	Environmental issues and changes are only a few of the reasons why there are differences.
EBA1415_RDCS_1_CB_ES-05449	O	4949	Ran out time 	//
EBA1415_TTFW_2_CB_ES-04907	O	4950	Coral bleaching is a phenomenon in which coral loses its color.
EBA1415_TTFW_2_CB_ES-04907	O	4951	Events leading to coral bleaching are a serious problem with a serious impact on the world's coral reefs.
EBA1415_TTFW_2_CB_ES-04907	O	4952	Coral bleaching is most noticeable in the Pacific Ocean.
EBA1415_TTFW_2_CB_ES-04907	O	4953	Coral reefs are only found in clear, shallow, tropical waters.
EBA1415_TTFW_2_CB_ES-04907	O	4954	Most people might think Coral is a rock or a plant.
EBA1415_TTFW_2_CB_ES-04907	O	4955	Coral is made up of tiny animal called polyps.
EBA1415_TTFW_2_CB_ES-04907	O	4956	A coral polyp has a saclike body and a mouth surrounded by stinging tentacles.
EBA1415_TTFW_2_CB_ES-04907	O	4957	Coral polyps rang in size from tiny up to a foot in diameter.
EBA1415_TTFW_2_CB_ES-04907	O	4958	Coral lives in colonies that are made up of many polyps.//
EBA1415_TTCM_2_CB_ES-04925	O	4959	What leads to Coral bleaching is different types of corals living in the oceans.
EBA1415_TTCM_2_CB_ES-04925	O	4960	These invertebrate animals live together in colonies and tend to stay in one place.
EBA1415_TTCM_2_CB_ES-04925	O	4961	Some of the corals have been "bleached" meaning they got plain white.
EBA1415_TTCM_2_CB_ES-04925	O	4962	Coral bleaching is a phenomenon in which coral loses its color.
EBA1415_TTCM_2_CB_ES-04925	O	4963	A healthy coral is not bleached and its color.
EBA1415_TTCM_2_CB_ES-04925	O	4964	In 1998 the corals were servere it was the highest of all.
EBA1415_TTCM_2_CB_ES-04925	O	4965	Coral is often mistaken for a rock or plant.
EBA1415_TTCM_2_CB_ES-04925	O	4966	Its made of tiny animals called polyp.
EBA1415_TTCM_2_CB_ES-04925	O	4967	Coral reefs are only found in clear, shallow, tropical waters.
EBA1415_TTCM_2_CB_ES-04925	O	4968	Coral tissues and need light for the process of photosynthesis.
EBA1415_TTCM_2_CB_ES-04925	O	4969	Corals are sensitive to ocean salinity.
EBA1415_TTCM_2_CB_ES-04925	O	4970	Salinity is shallow coastal regions during storms that cause excessive rainfall.//
EBA1415_RHSG_3_CB_ES-05085	R-3-50	4971	I think that water temp leads to differences in the rates of coral bleaching.
EBA1415_RHSG_3_CB_ES-05085	R-3-5	4972	I think this because in the article they say that the water has to be inbetween 70-85F because photosynthesis is sensitive to changes in water temp.
EBA1415_RHSG_3_CB_ES-05085	R-4-14	4973	It increases the amount of CO2 in the water & CO2 threats the balance required to keep corals healthy.
EBA1415_RHSG_3_CB_ES-05085	R-13-50	4974.1	I also think that salinity leads to differences in the rates of coral bleaching because salinity decrease upsets the balance necessary for coral health.
EBA1415_RHSG_3_CB_ES-05085	R-14-50	4974.2	I also think that salinity leads to differences in the rates of coral bleaching because salinity decrease upsets the balance necessary for coral health.
EBA1415_RHSG_3_CB_ES-05085	R-13-14	4974.3	I also think that salinity leads to differences in the rates of coral bleaching because salinity decrease upsets the balance necessary for coral health.
EBA1415_RHSG_3_CB_ES-05085	R-6-50	4975	Lastly, I think that stress lends to differences in the rates of coral bleaching.
EBA1415_RHSG_3_CB_ES-05085	R-6-7	4976	I think this because the changes in the environment puts stress on the coral the stress forces the coral to eject their food producing algae.  //
EBA1415_TRDJ_11_CB_ES-05715	O	4977	No essay.
EBA1415_SDLC_2_CB_ES-04734	R-3-50	4978	The rates of coral bleaching are caused by higher water temperature.
EBA1415_SDLC_2_CB_ES-04734	R-1-3	4979.1	When the trade winds are weaker the water temperature rises leading to coral bleaching.
EBA1415_SDLC_2_CB_ES-04734	R-3-50	4979.2	When the trade winds are weaker the water temperature rises leading to coral bleaching.
EBA1415_SDLC_2_CB_ES-04734	R-3-5	4980.1	When the temp rises it throws off the photosynthesis which then kills the algae.
EBA1415_SDLC_2_CB_ES-04734	R-5-7	4980.2	When the temp rises it throws off the photosynthesis which then kills the algae.
EBA1415_SDLC_2_CB_ES-04734	R-7-50	4981	When the algae dies the corral looses its color which then makes them white.
EBA1415_SDLC_2_CB_ES-04734	R-3-50	4982	This can be proven through the graph when water temperature rises you saw in the some year the rate of coral bleaching increases dramatically.//
EBA1415_SWSP_1_CB_ES-04854	R-6-50	4983	Coral bleaching is caused by stress int he ocean water.
EBA1415_SWSP_1_CB_ES-04854	R-3-50	4984.1	Temperature changes can cause coral bleaching, and also changes in trade winds too.
EBA1415_SWSP_1_CB_ES-04854	R-1-50	4984.2	Temperature changes can cause coral bleaching, and also changes in trade winds too.
EBA1415_SWSP_1_CB_ES-04854	O	4985	Coral bleaching causes the patch of coral to lose their color and turn white.
EBA1415_SWSP_1_CB_ES-04854	O	4986	Since coral are very sensitive, this can happen.
EBA1415_SWSP_1_CB_ES-04854	O	4987	For the rate of coral bleaching to change, it depends on how severe or mild the temperature, tradewinds, or snlight are.
EBA1415_SWSP_1_CB_ES-04854	O	4988	These can differ with the rate on how much coral are bleached.
EBA1415_SWSP_1_CB_ES-04854	O	4989	In the text, it stated that every few years, trade winds are altered.
EBA1415_SWSP_1_CB_ES-04854	R-1-6	4990	They weaken or they change direction of wind.
EBA1415_SWSP_1_CB_ES-04854	R-1-6	4991.1	With this movement it causes coral to stress out and turn white.
EBA1415_SWSP_1_CB_ES-04854	R-6-50	4991.2	With this movement it causes coral to stress out and turn white.
EBA1415_SWSP_1_CB_ES-04854	R-3-50	4992	The slightest changes in temperature can lead to coral bleaching.
EBA1415_SWSP_1_CB_ES-04854	O	4993	The normal ocean water temp. is about 70-85 degrees F.
EBA1415_SWSP_1_CB_ES-04854	R-3-6	4994	If it changes the slightest (like +3F or -5 degrees F), it can stress out the coral.  //
EBA1415_TFBM_2_CB_ES-05552	O	4995	Due to climate change there are differences in the rates of coral bleaching.
EBA1415_TFBM_2_CB_ES-05552	O	4996	In document Shifting Trade Winds it states "Meanwhile, the deeper, colder waters in the eastern pacific rise to the surface. This phenomenon is known as upwelling."
EBA1415_TFBM_2_CB_ES-05552	O	4997	Now upwelling is just one of the factors of climate change and because of this the climate temperature changes drastically, which can be difficult for corals to adapt.
EBA1415_TFBM_2_CB_ES-05552	O	4998	In the document trade winds and coral bleaching it gives a visual on water temps and how it relates to trade winds.
EBA1415_TFBM_2_CB_ES-05552	O	4999	But it also gives a visual on a timeline of coral bleaching through the years.
EBA1415_TFBM_2_CB_ES-05552	R-1-50	5000	If you notice since there was very weak trade winds coral bleaching that same year increased to be dangerously severe.
EBA1415_TFBM_2_CB_ES-05552	R-1-50	5001	By this fact you can say that when the trade winds are strong coral bleaching is somewhat moderate and vice versa./
EBA1415_TFBM_2_CB_ES-05552	R-7-50	5002	Another thing that can be factor to coral bleaching would be zooxanthellae, which is known as an algae.
EBA1415_TFBM_2_CB_ES-05552	O	5003	In the document Coral and Zooxanthellae it states "Coral and Zooxanthellae algae have a symbiotic relationship".
EBA1415_TFBM_2_CB_ES-05552	O	5004	The definition of symbiotic relationship is they both are able to benefit with one another.
EBA1415_TFBM_2_CB_ES-05552	O	5005	Also because of this relationship one without the other can equal to death or suffering.
EBA1415_TFBM_2_CB_ES-05552	R-5B-5	5006	The algae can help with the corals photosynthesis by providing it with food they make with the suns energy.
EBA1415_TFBM_2_CB_ES-05552	O	5007	This was also stated in the same article.
EBA1415_TFBM_2_CB_ES-05552	O	5008	Without photosynthesis the coral will not survive./
EBA1415_TFBM_2_CB_ES-05552	O	5009	In conclusion the thing that leads to differences in the rates of coral bleaching is climate change.
EBA1415_TFBM_2_CB_ES-05552	O	5010	You can think of it as a chain reaction if the environment changes so does everything else in the world.
EBA1415_TFBM_2_CB_ES-05552	O	5011	Lastly, anothe factor can be the algae in the coral it needs to thrive.//
EBA1415_RHSG_2_CB_ES-05084	O	5012	Coral bleaching are living in the ocean.
EBA1415_RHSG_2_CB_ES-05084	O	5013	These invertebrate animals live togehter in colonies.
EBA1415_RHSG_2_CB_ES-05084	O	5014	There are many types of algae living within the coral polyps.
EBA1415_RHSG_2_CB_ES-05084	O	5015	Coral bleaching is a phenomenon in which coral bleaching loses its color.
EBA1415_RHSG_2_CB_ES-05084	O	5016	Coral bleaching is the most noticable in the Pacific ocean.
EBA1415_RHSG_2_CB_ES-05084	R-2-3	5017	Normal water temperature in these regions is 70-85 degrees F, when surface waters shift eastward oceans water temperature increase by 3 degrees F to 5 degrees F. /
EBA1415_RHSG_2_CB_ES-05084	O	5018	When the trade wind reaches close to the bottom of the graph it starts to get weaker, but according to the graph as the Red line goes up it starts to get stronger and stronger.
EBA1415_RHSG_2_CB_ES-05084	O	5019	As for the Coral bleaching graph the bars mean the different thing it means reports per year and Its only one bar with the higher reports in 1998.
EBA1415_RHSG_2_CB_ES-05084	O	5020	Coral is often mistaken For rocks or plants but it's made up of a tiny animal.
EBA1415_RHSG_2_CB_ES-05084	O	5021	Coral live in colonies that are made up of many polyps.
EBA1415_RHSG_2_CB_ES-05084	O	5022	Polyps use limestone from seawater to build a hard skeleton.
EBA1415_RHSG_2_CB_ES-05084	O	5023	The hard skeleton protect the delicate body of the polyps.
EBA1415_RHSG_2_CB_ES-05084	O	5024	Coral reefs are only found in clear shallow tropical waters.
EBA1415_RHSG_2_CB_ES-05084	O	5025	Corals are sensitive to ocean salinity.
EBA1415_RHSG_2_CB_ES-05084	O	5026	The corals provides a protected nutrient-rich environment for the algae.
EBA1415_RHSG_2_CB_ES-05084	R-7-50	5027	During bleaching corals turns white due to the ejection or death of the zooxanthellae.  //
EBA1415_ERSK_1_CB_ES-06260	R-6-50	5028	Corals have been turning white lately, also known as "coral bleaching", The reason why they turn whote is because of a change in the environment.
EBA1415_ERSK_1_CB_ES-06260	R-6-50	5029	That's because increased stress on coral.
EBA1415_ERSK_1_CB_ES-06260	R-6-7	5030	This is because increased stress on corals to eject their food-producing algae.
EBA1415_ERSK_1_CB_ES-06260	O	5031	In 1998, a massive coral bleaching event happened which was considered the worst ever observed event.
EBA1415_ERSK_1_CB_ES-06260	O	5032	It is said that 16% of the Earth's coral reef died.  //
EBA1415_TRWH_1_CB-5538	O	5033	There are different types of corals that live in oceans.
EBA1415_TRWH_1_CB-5538	O	5034	"Coral bleaching is a phenomenon in which coral loses its color." - (background)
EBA1415_TRWH_1_CB-5538	O	5035	Coral bleaching is mostly in the Pacific Ocean.
EBA1415_TRWH_1_CB-5538	O	5036	Coral is made of "tiny animals" polyps.
EBA1415_TRWH_1_CB-5538	O	5037	Coral polyps can be as small as the size of a pinhead to as big as a foot in diameter.
EBA1415_TRWH_1_CB-5538	O	5038	Coral reefs are found in tropical waters, shallow and clear.
EBA1415_TRWH_1_CB-5538	O	5039	This is because an algae named zooxanthellae, it lives in coral tissues and it needs light for the process of photosynthesis.
EBA1415_TRWH_1_CB-5538	O	5040	Reef building corals need 70-85F in water temperature.
EBA1415_TRWH_1_CB-5538	R-3-5	5041	Photosynthesis is sensitive to different water changes.
EBA1415_TRWH_1_CB-5538	O	5042	This can also be threatened by extreme storms.
EBA1415_TRWH_1_CB-5538	O	5043	Corals are sensitive to how salty the water is.
EBA1415_TRWH_1_CB-5538	O	5044	Coral and zooxanthellae algae both benefit from each other.
EBA1415_TRWH_1_CB-5538	O	5045	Certain environmental stressors can threaten this bond.
EBA1415_TRWH_1_CB-5538	O	5046	Environmental stressors can badly affect the "balanced relationship" between coral and zooxanthellae.
EBA1415_TRWH_1_CB-5538	O	5047	There was a massive coral bleaching event in 1998, it resulted in the death of 16% of the world's coral reefs.
EBA1415_TRWH_1_CB-5538	O	5048	These are all different reasons why the rate of coral bleaching goes up.//
EBA1415_TRJA_6_CB_ES-6093	R-3-50	5049	What leads to differences in the rates of coral bleaching is the water temperature.
EBA1415_TRJA_6_CB_ES-6093	R-1-50	5050	If the trade winds are weak the coral won't bleach.//
EBA1415_TWPK_1_CB_ES-05045	O	5051	There are different types of coral living on the Pacific Ocean right now.
EBA1415_TWPK_1_CB_ES-05045	O	5052	Some coral have been bleached and coral bleaching means is when a coral lose it's color because it has been bleached.
EBA1415_TWPK_1_CB_ES-05045	O	5053	Coral bleaching os a promblem that's serious with an impact on this world about "Coral reefs sometimes mistake it from being a rock or a plant.
EBA1415_TWPK_1_CB_ES-05045	O	5054	However its actually made from tiny animals called polys.
EBA1415_TWPK_1_CB_ES-05045	O	5055	Coral reefs could be found in clear, shallow, tropical waters.
EBA1415_TWPK_1_CB_ES-05045	O	5056	Example: In one picture they showed me a coral that's bleached and it's white and the other part look pink or whatever.  //
EBA1415_KNKC_3_CB_ES-05596	O	5057	Coral reefs are only found in clear, shallow, and tropical waters.
EBA1415_KNKC_3_CB_ES-05596	O	5058	In order for the coral reefs to survive they use energy from sunlight to combine CO2 in the ocean with water.
EBA1415_KNKC_3_CB_ES-05596	R-4-50	5059	As long as there is enough sunlight and a normal amount of CO2, coral reefs will survive.
EBA1415_KNKC_3_CB_ES-05596	O	5060	Reef building corals need to have the ocean water temperature between 70-85F because photosynthesis is sensitive and it changes in water temperature.
EBA1415_KNKC_3_CB_ES-05596	O	5061	If the temperature changes and increases the amount of CO2 will decrease.
EBA1415_KNKC_3_CB_ES-05596	R-4-14	5062	And the changes of the amount of CO2 can threaten corals and they won't be healthy.
EBA1415_KNKC_3_CB_ES-05596	O	5063	Corals can also be threatened by extreme storms.
EBA1415_KNKC_3_CB_ES-05596	O	5064	They are sensitive to how salty the water is and because of how salty it is, it can decrease in shallow coastal regions.
EBA1415_KNKC_3_CB_ES-05596	R-11-12	5065.1	The storms increase the amount of fresh water in the ocean, but because of much more water is getting put in or dropped in the ocean, the amount of salt in the ocean drops which upsets the necessary balance of coral health.
EBA1415_KNKC_3_CB_ES-05596	R-12-13	5065.2	The storms increase the amount of fresh water in the ocean, but because of much more water is getting put in or dropped in the ocean, the amount of salt in the ocean drops which upsets the necessary balance of coral health.
EBA1415_KNKC_3_CB_ES-05596	R-13-14	5065.3	The storms increase the amount of fresh water in the ocean, but because of much more water is getting put in or dropped in the ocean, the amount of salt in the ocean drops which upsets the necessary balance of coral health.
EBA1415_KNKC_3_CB_ES-05596	O	5066	Coral and zooxanthellae algae both have a symbiotic relationship.
EBA1415_KNKC_3_CB_ES-05596	O	5067	They both benefit from theur relationship with each other.
EBA1415_KNKC_3_CB_ES-05596	O	5068	Almost most zooxanthellae cant live outside of coral animal's body.
EBA1415_KNKC_3_CB_ES-05596	O	5069	There aren't enough nutrients in the tropical ocean to allow photosynthesis.
EBA1415_KNKC_3_CB_ES-05596	O	5070	Coral provides the algae a nutrient-rich environment, but this can also benefit coral.
EBA1415_KNKC_3_CB_ES-05596	O	5071	The algae provides corals with the color they have.
EBA1415_KNKC_3_CB_ES-05596	O	5072	Algae's rely on corals to stay as healthy as possible.
EBA1415_KNKC_3_CB_ES-05596	O	5073	But, corals can sustain physical damage from destructive practices.
EBA1415_KNKC_3_CB_ES-05596	O	5074	By dropping anchors on reefs is like a threat to coral health are those that change the environment which puts stress on corals.
EBA1415_KNKC_3_CB_ES-05596	R-14-50	5075.1	Coral bleaching is an example of how enviornmental stressors can negatively affect the relationship between corals and zooxanthellae.
EBA1415_KNKC_3_CB_ES-05596	R-6-14	5075.2	Coral bleaching is an example of how enviornmental stressors can negatively affect the relationship between corals and zooxanthellae.
EBA1415_KNKC_3_CB_ES-05596	R-7-50	5076	During coral bleaching corals turn white due to ejection or deat of the zooxanthellae. 	Ran out time //
EBA1415_SYMS_3_CB_ES-05562	R-3-50	5077	The reasons that leads to differencs in the rates of coral bleaching is because of how the temperature of the water is, they don't get enough food and nutrients, the enviroment is damaging the coral, they don't recive much sunlight and CO2.
EBA1415_SYMS_3_CB_ES-05562	O	5078	Ran out if time  //
EBA1415_SWCT_7_CB-04895	R-1-50	5079	The major factor in coral bleaching has to do with tradewinds.
EBA1415_SWCT_7_CB-04895	R-1-2	5080	In the Pacific Ocean tradewinds go from east to west.
EBA1415_SWCT_7_CB-04895	R-1-2	5081	This causes the warm water to go west.
EBA1415_SWCT_7_CB-04895	O	5082	The cooler waters go east which causes upwelling.
EBA1415_SWCT_7_CB-04895	R-1-3	5083	Every now and then these tradewinds change causing temperature differences in these Pacific regions (Shifting Trade Winds).
EBA1415_SWCT_7_CB-04895	R-1-3	5084	The weaker the trade winds were the higher the water temperature was.
EBA1415_SWCT_7_CB-04895	R-3-50	5085	The higher the water temperature the more coral bleaching reports occured (Trade Winds and Coral Bleaching).
EBA1415_SWCT_7_CB-04895	R-3-50	5086	The temperature of water affects coral bleaching because reef building corals need water temperatures to be between 70-85F.
EBA1415_SWCT_7_CB-04895	O	5087	This is because their process of photosynthesis is sensitive to temperature.
EBA1415_SWCT_7_CB-04895	R-3-4	5088	As the temperature increases the amount of carbon dioxide decreases.
EBA1415_SWCT_7_CB-04895	O	5089	The reason that coral is so colorful is because the algae that live within side it provide it with color. 
EBA1415_SWCT_7_CB-04895	R-1-3	5090.1	When tradewinds alter the water temp changes.
EBA1415_SWCT_7_CB-04895	R-3-6	5090.2	When tradewinds alter the water temp changes.
EBA1415_SWCT_7_CB-04895	R-3-6	5091	When this happens corals have a harder time living causing stress.
EBA1415_SWCT_7_CB-04895	R-6-7	5092	When the coral gets stressed it kicks out the algae or the algae dies.
EBA1415_SWCT_7_CB-04895	R-7-50	5093	The algae can no longer affect the color of the coral which makes it turn white.//
EBA1415_SDLC_2_CB_ES-06287	O	5094	Marine biologists have discovered many different types of corals living in the oceans.
EBA1415_SDLC_2_CB_ES-06287	O	5095	These invertebrate animals live together in colonies and lead to stay in one place.
EBA1415_SDLC_2_CB_ES-06287	O	5096	In coral, coral polyps give the corals their varying colors.
EBA1415_SDLC_2_CB_ES-06287	O	5097	Some coral have been "bleached" a plain white coral bleaching is a phenomenon in which coral loses its color.
EBA1415_SDLC_2_CB_ES-06287	R-14-50	5098.1	Coral bleaching is one example ofhow environmental stressors can negatively affect the balanced relationship between coral and zooxanthellae.
EBA1415_SDLC_2_CB_ES-06287	R-6-14	5098.2	Coral bleaching is one example ofhow environmental stressors can negatively affect the balanced relationship between coral and zooxanthellae.
EBA1415_SDLC_2_CB_ES-06287	R-7-50	5099	During bleaching, corals turns white due to the ejection or death of the zooxanthellae algae.
EBA1415_SDLC_2_CB_ES-06287	O	5100	While some dying reefs recover from such events, many do not.
EBA1415_SDLC_2_CB_ES-06287	O	5101	For example, a massive coral bleaching event in 1998 is considered on of the worst ever observed.
EBA1415_SDLC_2_CB_ES-06287	O	5102	This event resulted in the death of 1600 of the world's coral reefs./
EBA1415_SDLC_2_CB_ES-06287	O	5103	Shifting Trade Winds/
EBA1415_SDLC_2_CB_ES-06287	O	5104	Trade winds were originally used to guide boat navigation and were later recognized as being important for merchant leading in the 1890's.
EBA1415_SDLC_2_CB_ES-06287	O	5105	Pacific trade winds travel from east to west.
EBA1415_SDLC_2_CB_ES-06287	R-1-2	5106	The winds drag warm surface waters westward.
EBA1415_SDLC_2_CB_ES-06287	O	5107	These warm waters pool just North of Australia, near Papua New Guinea.
EBA1415_SDLC_2_CB_ES-06287	O	5108	meanwhile, the deeper, colder waters in the eastern Pacific rise to the surface.
EBA1415_SDLC_2_CB_ES-06287	O	5109	This phenomenon is known as upwelling.
EBA1415_SDLC_2_CB_ES-06287	O	5110	Every few years, trade winds are altered.
EBA1415_SDLC_2_CB_ES-06287	O	5111	They either weaken or reverse direction completely to blow west to east.
EBA1415_SDLC_2_CB_ES-06287	O	5112	Due to this, warm waters are dragged towards South America.
EBA1415_SDLC_2_CB_ES-06287	O	5113	This movement causes the central and eastern Pacific regions to swell.
EBA1415_SDLC_2_CB_ES-06287	O	5114	Then sea levels rise to inches and almost a foot.
EBA1415_SDLC_2_CB_ES-06287	O	5115	This movement also causes major shifts in the world's climate.
EBA1415_SDLC_2_CB_ES-06287	O	5116	This is especailly true along equatorial regions.
EBA1415_SDLC_2_CB_ES-06287	R-2-3	5117	Normal water temp in their regions is 70-80oF; however, when surface waters shift eastward, ocean water temps increase by 3oF to 5oF.
EBA1415_SDLC_2_CB_ES-06287	O	5118	In some places, they can increase over 10oF above the customary range.//
EBA1415_SVJJ_4_CB_ES-05849	O	5119	Whats is the leads to coral bleaching it mean the when
EBA1415_SVJJ_4_CB_ES-05849	O	5120	Ran out of time   //
EBA1415_TRWH_8_CB_ES-06061	R-7-50	5121	I think every year the coral bleaching increase because of algae called "Zooxanthellae".
EBA1415_TRWH_8_CB_ES-06061	R-7-50	5122	In the article it said that during bleaching, corals turn white due to the ejection or death of the zooxanthelae algae.
EBA1415_TRWH_8_CB_ES-06061	O	5123	Anotehr, reason for the coral bleaching can be physical damage, such as, blast fishing, and tourist who drop anchors or walks on reefs.
EBA1415_TRWH_8_CB_ES-06061	O	5124	However, the zooxanthellae algae and coral relationship benefits each other.
EBA1415_TRWH_8_CB_ES-06061	O	5125	For example, the zooxanthellae passes some of the food the algae makes from the sun's energy to the coral, and the gives the algae a place to stay.//
EBA1415_LVSJ_1_CB_ES-6344	O	5126	Coral bleaching is phenomenon that coral will lose its color anytime.
EBA1415_LVSJ_1_CB_ES-6344	O	5127	Coral bleaching is most noticeable in the Pacific ocean.
EBA1415_LVSJ_1_CB_ES-6344	O	5128	Coral sometimes is mistaken for a rock or even a plant, however it is not really made of any of that it's made of tiny animals called polyps.
EBA1415_LVSJ_1_CB_ES-6344	O	5129	A normal range size would be tiny up to a foot in diameter and they also live in colonies.
EBA1415_LVSJ_1_CB_ES-6344	O	5130	The polyps use limestones to build a hard skeleton and so what that does is it protects the body of the polyp, after a while the hard skeleton guild up and form coral reefs.//
EBA1415_TTCM_910_CB_ES-06149	O	5131	No Essay.
EBA1415_SVJJ_2_CB_ES-05620	O	5132	What basically causes Coral Bleaching is when their corals turn all white.
EBA1415_SVJJ_2_CB_ES-05620	O	5133	This is because the text states "Coral bleaching is a phenomenon in which coral loses its colors."
EBA1415_SVJJ_2_CB_ES-05620	O	5134	This means, the corals are getting "bleached" because the colors are fading away.
EBA1415_SVJJ_2_CB_ES-05620	O	5135	Coral bleaching can also be caused by the coral not being healthy (As shown in Fig. 1 Background: "What is "Coral Bleaching?  /
EBA1415_SVJJ_2_CB_ES-05620	O	5136	Coral can also be caused by the trade winds.
EBA1415_SVJJ_2_CB_ES-05620	O	5137	This is because in the article "Trade Winds and Coral Bleaching", it is showing a rate(s) that is appearing to water and wind strength.
EBA1415_SVJJ_2_CB_ES-05620	O	5138	Corals can also be healthy if there is enough sunlight, and a normal amount of CO2. /
EBA1415_SVJJ_2_CB_ES-05620	O	5139	Coral Bleaching can also be serious.
EBA1415_SVJJ_2_CB_ES-05620	O	5140	The text states "Events leading to coral bleaching are a serious problem with a serious impact on the world's coral reefs."
EBA1415_SVJJ_2_CB_ES-05620	O	5141	This means that coral bleaching are affecting the world'd reef.  //
EBA1415_TWMD_67_CB_ES-05002	R-7-50	5142	The thing that leads to coral bleaching is algae living in the coral polyps.
EBA1415_TWMD_67_CB_ES-05002	O	5143	The coral bleaching is a phenomenon which makes coral lose color.  //
EBA1415post_TWMD_4-5_CB_ES-05466	O	5144	Coral bleaching is a phenomonen in which coral loses its colors.
EBA1415post_TWMD_4-5_CB_ES-05466	O	5145	Coral bleaching has a serious impact on the world's coral reefs.
EBA1415post_TWMD_4-5_CB_ES-05466	O	5146	Water temperatures have an effect on coral.
EBA1415post_TWMD_4-5_CB_ES-05466	O	5147	70-85oF in ideal to the process of photosynthesis.
EBA1415post_TWMD_4-5_CB_ES-05466	O	5148	Coral undergo photosynthesis to get the energy, it needs to survive.
EBA1415post_TWMD_4-5_CB_ES-05466	O	5149	Zooxanthella, an algea living in coral tissue, help the coral grow.
EBA1415post_TWMD_4-5_CB_ES-05466	O	5150	The zooxanthellae use energy, from sunlight to combine Carbon Dioxide in the ocean with water.
EBA1415post_TWMD_4-5_CB_ES-05466	O	5151	This combination results in the formation sugars and oxygen.
EBA1415post_TWMD_4-5_CB_ES-05466	O	5152	There needs to be enough sunlight and normal co2 levels for there algea to undergo photosynthesis.
EBA1415post_TWMD_4-5_CB_ES-05466	R-5-50	5153	If they do not complete this process, the coral will turn white, which is known as coral bleaching.
EBA1415post_TWMD_4-5_CB_ES-05466	O	5154	The result of coral bleaching makes corals vulnerable to disease and starvation.
EBA1415post_TWMD_4-5_CB_ES-05466	O	5155	Many coral reefs will be destroyed if coral bleaching occurs.//
EBA1415_TTFW_2_CB_ES-04906	O	5156	Alot can lead to coral bleaching.
EBA1415_TTFW_2_CB_ES-04906	O	5157	Theres alot of thing that a coral needs.
EBA1415_TTFW_2_CB_ES-04906	O	5158	A coral needs algae called zooxanthelle wich lives in the coral tissues.
EBA1415_TTFW_2_CB_ES-04906	O	5159	In order to have algae you need enough sunligh and normal amount of CO2.
EBA1415_TTFW_2_CB_ES-04906	O	5160	Thats important because of the chemicals the the algae make provide the coral energy it needs to survive.
EBA1415_TTFW_2_CB_ES-04906	O	5161	With out sunlight theres no CO2 if theres to CO2 there algae for the coral wich leads to coral bleaching.
EBA1415_TTFW_2_CB_ES-04906	O	5162	Corals need a certain water temperature and tradewinds streangth to go naturally.
EBA1415_TTFW_2_CB_ES-04906	O	5163	With out allo this, this can lead to coral bleaching.  //
EBA1415post_TWMD_4-5_CB_ES-04998	R-11-50	5164.1	There are many things that causes coral to bleach.
EBA1415post_TWMD_4-5_CB_ES-04998	R-1-50	5164.2	There are many things that causes coral to bleach.
EBA1415post_TWMD_4-5_CB_ES-04998	R-1-50	5165.1	From the wind shift to extreme storms.
EBA1415post_TWMD_4-5_CB_ES-04998	R-11-50	5165.2	From the wind shift to extreme storms.
EBA1415post_TWMD_4-5_CB_ES-04998	O	5166	Corals need water temperatures of 70-85oF because photosynthesis is sensitive to changes in water temperatures.
EBA1415post_TWMD_4-5_CB_ES-04998	O	5167	The symbiotic relationship between coral and zooxanthellae algea is very important for the coral to live.
EBA1415post_TWMD_4-5_CB_ES-04998	R-5B-7	5168	If many of the zooxanthellae algae dies, that means that the corals food source is limited, causing the coral to eject the algae who need the coral to protect their delicate body.
EBA1415post_TWMD_4-5_CB_ES-04998	O	5169	The amount of carbon dioxide in the water.//
EBA1415_TTCM_910_CB_ES-06146	O	5170	Coral bleaching happens when coral loses it's color.
EBA1415_TTCM_910_CB_ES-06146	O	5171	This has had a huge impact on the world's coral.
EBA1415_TTCM_910_CB_ES-06146	O	5172	Coral gives off a protected nutrient-rich environment for the algae.
