File	Relation	SNum	Sentence
EBA1415_LZBA_4_CB_ES-05519	R-5-5B	1142	Without photosynthesis, coral won't recieve their energy from this process./
EBA1415_LZBA_4_CB_ES-05519	R-7-50	1143	Furthermore, zooxantheallae affects coral bleaching majorly.
EBA1415_LZBA_4_CB_ES-05519	O	1144	Zooxanthellae use energy from sunlight to combine CO2 in the ocean with H2O.
EBA1415_LZBA_4_CB_ES-05519	O	1145	This combination forms sugar and O2.
EBA1415_LZBA_4_CB_ES-05519	O	1146	The chemicals that the algae make provide the coral with the energy it needs to survive.
EBA1415_LZBA_4_CB_ES-05519	O	1147	Coral and zooxanthellae have a symbiotic relationship.
EBA1415_LZBA_4_CB_ES-05519	O	1148	They both benefit from one another.
EBA1415_LZBA_4_CB_ES-05519	O	1149	Coral provides a protected nutrient-rich environment for the algae.
EBA1415_LZBA_4_CB_ES-05519	O	1150	The zooxanthellae provides corals with their colors.
EBA1415_LZBA_4_CB_ES-05519	O	1151	The algae rely on the corals to stay healthy.
EBA1415_LZBA_4_CB_ES-05519	R-6-14	1152	Changes in environment put stress on the coral and effect the health.
EBA1415_LZBA_4_CB_ES-05519	R-7-50	1153	Corals turn while due to the ejection or death of the algae.
EBA1415_LZBA_4_CB_ES-05519	O	1154	The results of coral bleaching lead corals vulnerable to disease and starvation. /
EBA1415_LZBA_4_CB_ES-05519	O	1155	In conclusion, coral blaching is a very big problem.
EBA1415_LZBA_4_CB_ES-05519	O	1156	It has a serious impact on the world's reefs.
EBA1415_LZBA_4_CB_ES-05519	R-1-50	1157.1	Trade winds, water temperature, and zooxanthella all lead to the differences in rates of coral bleaching. //
EBA1415_LZBA_4_CB_ES-05519	R-3-50	1157.2	Trade winds, water temperature, and zooxanthella all lead to the differences in rates of coral bleaching. //
EBA1415_LZBA_4_CB_ES-05519	R-7-50	1157.3	Trade winds, water temperature, and zooxanthella all lead to the differences in rates of coral bleaching. //
EBA1415_SWCT_6_CB_ES-04864	O	1158	Coral live in colonies and commonly stay in one place.
EBA1415_SWCT_6_CB_ES-04864	O	1159	Coral bleaching is when coral loses it's color and turns white.
EBA1415_SWCT_6_CB_ES-04864	O	1160	The coral bleaching is mainly noticeable in the Pacific Ocean.
EBA1415_SWCT_6_CB_ES-04864	O	1161	The pacific ocean covers over 1/3 of the world!
EBA1415_SWCT_6_CB_ES-04864	R-7-50	1162	The way coral gets bleached is by the death or ejection of zooxanthellae algae.
EBA1415_SWCT_6_CB_ES-04864	O	1163	In 1998, there was a really bad case of coral bleaching, possibly one of the worst.
EBA1415_SWCT_6_CB_ES-04864	O	1164	This event killed 16% of the coral reefs.
EBA1415_SWCT_6_CB_ES-04864	O	1165	Although, some coral can recover from such disasters.
EBA1415_SWCT_6_CB_ES-04864	O	1166	Most of the coral do not recover from coral bleaching.
EBA1415_SWCT_6_CB_ES-04864	O	1167	Ran out of time  //
EBA1415_SEAL_34_CB_ES-05695	O	1168	Corals are invertebrate animals that need energy to survive.
EBA1415_SEAL_34_CB_ES-05695	O	1169	Coral gets that energy from algae.
EBA1415_SEAL_34_CB_ES-05695	O	1170	There needs to be a certain balance in the amount of sunlight and the amount of CO2 for the algae to undergo photosynthesis.
EBA1415_SEAL_34_CB_ES-05695	R-3-4	1171	When the water temperature increases, then the amount of CO2 decreases.
EBA1415_SEAL_34_CB_ES-05695	R-4-14	1172	Changes in the amount of CO2 threaten the delicate balance required to keep corals healthy.
EBA1415_SEAL_34_CB_ES-05695	O	1173	Corals and zooxanthellae algae have a symbiotic relationship, meaning they both benefit from one another.
EBA1415_SEAL_34_CB_ES-05695	O	1174	Enviornmental stressots negatively affect the balanced relationship between coral and zooxanthellae.
EBA1415_SEAL_34_CB_ES-05695	R-7-50	1175	During bleaching, corals turn white due to the ejection or death of the zooanthellae algae.
EBA1415_SEAL_34_CB_ES-05695	O	1176	That bleaching causes corals to be vulnerable to disease and starvation which many cannot recover from.
EBA1415_SEAL_34_CB_ES-05695	O	1177	The worst coral bleaching was recorded in 1998 and is considered to be the worst ever.
EBA1415_SEAL_34_CB_ES-05695	O	1178	The event resulted in the death of 16% of the worlds coral reefs.
EBA1415_SEAL_34_CB_ES-05695	R-1-50	1179	What affects the different rates of coral bleaching is the trade winds.
EBA1415_SEAL_34_CB_ES-05695	R-1-3	1180.1	The weaker the trade winds are, the higher the water temps are which causes the coral to become unhealthy and cause coral bleaching. //
EBA1415_SEAL_34_CB_ES-05695	R-3-50	1180.2	The weaker the trade winds are, the higher the water temps are which causes the coral to become unhealthy and cause coral bleaching. //
EBA1415_SDLC_2_CB_ES-04737	O	1181	Coral bleaching is not something you hear about everyday.
EBA1415_SDLC_2_CB_ES-04737	O	1182	Coral bleaching is when the coral lose their beautiful, extravagent colors and become plain, boring white.
EBA1415_SDLC_2_CB_ES-04737	O	1183	Have you ever wondered how algae get their color?
EBA1415_SDLC_2_CB_ES-04737	O	1184	It doesn't just happen over night.
EBA1415_SDLC_2_CB_ES-04737	O	1185	As a matter of fact, there a little, tiny algae that live within the coral (polyps).
EBA1415_SDLC_2_CB_ES-04737	O	1186	The most noticeable coral bleaching can be found in the Pacific Ocean.
EBA1415_SDLC_2_CB_ES-04737	O	1187	What leads up to the coral to lose their color?
EBA1415_SDLC_2_CB_ES-04737	O	1188	We're going to find out. /
EBA1415_SDLC_2_CB_ES-04737	R-1-50	1189	One factor that has played a part that has played in the bleaching is Trade Winds.
EBA1415_SDLC_2_CB_ES-04737	O	1190	Trade winds were originally used for guiding boat navigation merchant trading in the 1800's.
EBA1415_SDLC_2_CB_ES-04737	O	1191	Now, we have found another use for trade winds; upwelling.
EBA1415_SDLC_2_CB_ES-04737	O	1192	This is where the deeper, colder waters in the Eastern Pacific rise to the surace.
EBA1415_SDLC_2_CB_ES-04737	O	1193	They usually blow east to west.
EBA1415_SDLC_2_CB_ES-04737	O	1194	Every few years though the winds are altered.
EBA1415_SDLC_2_CB_ES-04737	O	1195	This causes the central and eastern Pacific regions to swell anywhere from inches, to even a foot.
EBA1415_SDLC_2_CB_ES-04737	O	1196	The warm water moving makes the climate shift.
EBA1415_SDLC_2_CB_ES-04737	R-2-3	1197	When surface waters shift eastward, the ocean waters temperatures increase 3-5 degrees F.  /
EBA1415_SDLC_2_CB_ES-04737	O	1198	Coral reefs that are building, or growing, need temperatures to stay between 70-85 degrees F.
EBA1415_SDLC_2_CB_ES-04737	O	1199	They need to stay in that range so photosynthesis can take place.
EBA1415_SDLC_2_CB_ES-04737	O	1200	Photosynthesis is very sensitive to changes in water temperature. /
EBA1415_SDLC_2_CB_ES-04737	R-3-4	1201	When the temperature of the water increases, the amount of Carbon dioxide decreases.
EBA1415_SDLC_2_CB_ES-04737	R-4-14	1202	Changes in the amount of CO2 threaten the delicate balance required to keep corals healthy.
EBA1415_SDLC_2_CB_ES-04737	R-11-14	1203	The balance can also be threatend by extreme storms.
EBA1415_SDLC_2_CB_ES-04737	R-11-13	1204	Salinity can decrease if there's excessive rainfall.
EBA1415_SDLC_2_CB_ES-04737	O	1205	This drop of salt water can have a negative effect on the coral's health. /
EBA1415_SDLC_2_CB_ES-04737	O	1206	Coral and zooxanthalle share a weird relationship.
EBA1415_SDLC_2_CB_ES-04737	O	1207	The coral protects the zooxanthalle, and the zooxanthle posses some food to the coral.
EBA1415_SDLC_2_CB_ES-04737	R-6-7	1208	But when enviormental stress is put on the coral, it forces them to eject their food-producing algae.
EBA1415_SDLC_2_CB_ES-04737	R-7-50	1209	When there is no more algae, the coral turns white (ie bleaching).
EBA1415_SDLC_2_CB_ES-04737	O	1210	This then makes the coral vulnerable to disease & starvation.  //
EBA1415_LRBL_4_CB_ES-05165	R-3-50	1211	What leads to different rates of coral bleaching is the water temperature affects the coral is because of how sensitive the algae is.
EBA1415_LRBL_4_CB_ES-05165	O	1212	The algae needs to go through the process of photosynthesis so in order for that to work, they need to live in shallow, clear tropical waters.
EBA1415_LRBL_4_CB_ES-05165	R-5-50	1213	The difference in this example of cloar bleching is photosynthesis./
EBA1415_LRBL_4_CB_ES-05165	R-7-50	1214	During the bleaching, corals turn white due to the ejection or death of algae.
EBA1415_LRBL_4_CB_ES-05165	O	1215	That is another way how environmental stressers can negatively affect the balanced relationship between the coral and algae.//
EBA1415_SDLC_2_CB_ES-04732	O	1216	Differences in coral bleaching rates can be caused by many different things.
EBA1415_SDLC_2_CB_ES-04732	O	1217	One cause is a change in trade winds.
EBA1415_SDLC_2_CB_ES-04732	R-1-3	1218	The change in trade winds causes a change in temperature.
EBA1415_SDLC_2_CB_ES-04732	O	1219	Since photosynthesis is sensitive to temperature, this can increase or decrease coral bleaching.
EBA1415_SDLC_2_CB_ES-04732	O	1220	Another cause is a change in zooxanthellae algae.
EBA1415_SDLC_2_CB_ES-04732	O	1221	This algae is important for the coral's survival.
EBA1415_SEKL_23_CB_ES-04828	O	1222	Coral bleaching is done by a coral like plant.
EBA1415_SEKL_23_CB_ES-04828	O	1223	Certain events make the coral grow or not grow healthy.  /
EBA1415_SEKL_23_CB_ES-04828	R-1-3	1224	First of all, the temperature of the wind effects the temperature of the ocean.
EBA1415_SEKL_23_CB_ES-04828	O	1225	In the document, "Shifting Trade Winds," it talks about how the wind temperature could affect the coral."
EBA1415_SEKL_23_CB_ES-04828	R-1-2	1226	"The winds drag warm surface waters westward."
EBA1415_SEKL_23_CB_ES-04828	R-3-50	1227	This shows that when the waters warm, the coral will grow more.
EBA1415_SEKL_23_CB_ES-04828	O	1228	If the water is cold, then the coral will not grow properly. /
EBA1415_SEKL_23_CB_ES-04828	O	1229	Also, photosynthesis uses energy from the sun to help algae keep coral healthy.
EBA1415_SEKL_23_CB_ES-04828	O	1230	In the document "Coral and Photosynthesis," it talks about how coral gets the sun's energy, "During photosynthesis, Zooxanthellae use energy from the sunlight."
EBA1415_SEKL_23_CB_ES-04828	O	1231	This shows that coral also needs lots of sunshine to be healthy. /
EBA1415_SEKL_23_CB_ES-04828	O	1232	Finally, coral needs to be protected from hazards.
EBA1415_SEKL_23_CB_ES-04828	O	1233	In the document "Coral and Zooxanthellae," it talks about the hazards that can mess up the algae for keeping the coral strong.
EBA1415_SEKL_23_CB_ES-04828	O	1234	Examples of this include blast fishing and tourist who drop anchors or walk on reefs.
EBA1415_SEKL_23_CB_ES-04828	O	1235	This means that if these hazards hurt the coral; the process of growing will all go wrong. /
EBA1415_SEKL_23_CB_ES-04828	O	1236	To sum it up, coral Bleaching is done by certain stages.
EBA1415_SEKL_23_CB_ES-04828	O	1237	It's very interesting how the growth of coral bleaching is done.
EBA1415_SEKL_23_CB_ES-04828	O	1238	Why don't you take a look at it? //
EBA1415post_WSAL_1_CB_ES-05351	O	1239	Coral can sustain physical damage from some destructive forces, but the most dangerous threats to the health of corals are damages made by the environment.
EBA1415post_WSAL_1_CB_ES-05351	R-6-7	1240	changes in the environment put increased stress on corals, causing them to eject their food-producing algae.
EBA1415post_WSAL_1_CB_ES-05351	R-7-50	1241	Coral bleaching negatively affects the symbiotic relationship between the coral and zooxanthelle, during bleaching the coral turns white due to the ejection or death of the algae.
EBA1415post_WSAL_1_CB_ES-05351	O	1242	Bleaching thus makes coral vulnerable to disease and starvation, some dying reefs recover whilst others do not.
EBA1415post_WSAL_1_CB_ES-05351	O	1243	A massive bleaching event in 1998 is considered one of the worst ever observed, resulting in the death of 16% of the world's coral reefs.
EBA1415post_WSAL_1_CB_ES-05351	R-7-50	1244	What leads to the differences in the rates of coral bleaching is teh amount how much algae is being ejected and/or dying.
EBA1415post_WSAL_1_CB_ES-05351	O	1245	The more algae that is lost the more reefs are turning white and starting to die.
EBA1415post_WSAL_1_CB_ES-05351	O	1246	What keeps the algae alive is the process of photosynthesis that the coral helps the algae obtain in their mutualistic, symbiotic relationship.//
EBA1415_LRBL_4_CB_ES-05163	R-6-50	1247	Somethings that can cause coral bleaching is stress on the coral.
EBA1415_LRBL_4_CB_ES-05163	R-6-7	1248	The stress causes the coral to eject their food-producing algae.
EBA1415_LRBL_4_CB_ES-05163	O	1249	Coral ejecting their food-producing algae may also be deadly to the coral.
EBA1415_LRBL_4_CB_ES-05163	O	1250	Bleaching makes the coral vulnerable to disease and starvation.
EBA1415_LRBL_4_CB_ES-05163	O	1251	Some corals recover from dying many do not.
EBA1415_LRBL_4_CB_ES-05163	R-6-50	1252	That's how stress can cause coral bleaching.//
EBA1415_SYMS_3_CB_ES-05564	O	1253	The ecosystem in which they live in can lead to differences in the rates of coral bleaching.
EBA1415_SYMS_3_CB_ES-05564	O	1254	Not only that but the climate and warmth of the body of water they live in.
EBA1415_SYMS_3_CB_ES-05564	O	1255	The shifting of trade winds can also affect the coral reefs because warm waters are north of Australia and Guinea and this is were the damage is occuring.
EBA1415_SYMS_3_CB_ES-05564	O	1256	The shifting of trade winds affect the water temprature.
EBA1415_SYMS_3_CB_ES-05564	R-2-3	1257	When the waters shift eastward ocean water increases 3oF to 5oF, in other places they increase over 10oF above average.
EBA1415_SYMS_3_CB_ES-05564	O	1258	In the year 1998 coral bleaching reports per year increased and during that time it was considered one of the most worse coral bleaching event.
EBA1415_SYMS_3_CB_ES-05564	O	1259	The climate greatly affects it because the hotter or colder the water is the difficult it is for coral reefs to survive.
EBA1415_SYMS_3_CB_ES-05564	R-1-50	1260	In the year 1998 when the water winds were low the more coral bleaches were reported.//
EBA1415_SERS_1314_CB_ES-05818	O	1261	Coral bleaching is when coral loses its color.
EBA1415_SERS_1314_CB_ES-05818	O	1262	There has been phenomenas about what causes this to happen.
EBA1415_SERS_1314_CB_ES-05818	O	1263	One way is when temperature changes in the water.
EBA1415_SERS_1314_CB_ES-05818	O	1264	Another is when the coral does not get enough CO2. /
EBA1415_SERS_1314_CB_ES-05818	R-3-50	1265	To begin, the temperaure effects coral bleaching.
EBA1415_SERS_1314_CB_ES-05818	R-1-2	1266	Because of the trade winds drags warm surface waters across the pacific ocean.
EBA1415_SERS_1314_CB_ES-05818	R-3-50	1267	When the temperature lowers the coral bleaching starts.
EBA1415_SERS_1314_CB_ES-05818	R-1-50	1268	On the "Trade winds and Coral Bleaching" graph it shows that when there is weaker trade winds there is more coral bleaching.
EBA1415_SERS_1314_CB_ES-05818	O	1269	In addition coral photosynthesis effects the amount of coral bleaching.
EBA1415_SERS_1314_CB_ES-05818	O	1270	Ran out of time  //
EBA1415_SDMK_4_CB_ES-04761	R-7-50	1271.1	I think coral bleaching is being caused by the zooxanthallae disappering because of freshwater taking over the ocean and probaly because of the trash in the sea is blocking corals from getting sunlight.
EBA1415_SDMK_4_CB_ES-04761	R-12-7	1271.2	I think coral bleaching is being caused by the zooxanthallae disappering because of freshwater taking over the ocean and probaly because of the trash in the sea is blocking corals from getting sunlight.
EBA1415_SDMK_4_CB_ES-04761	O	1272	Zooxantheallae were getting killed because of chemicals from humans are getting dumped into the ocean live oil, and other toxic gas, and maybe because of global warming the temp of water is changing and CO2 is increasing and the coral are getting to much energy.
EBA1415_SDMK_4_CB_ES-04761	O	1273	Coral bleaching is a very bad thing because it can destroy eco system for every fish and other animals.  //
EBA1415_TRJA_11_CB_ES-06109	O	1274	What leads to the differences of the rates of coral bleaching is//
EBA1415_TTFW_1_CB_ES-06178	O	1275	What leads to differences in the rates of coral blaeching are/
EBA1415_TTFW_1_CB_ES-06178	O	1276	Coral and zooxanthellae can not live with out each other.
EBA1415_TTFW_1_CB_ES-06178	O	1277	Coral provides a nutrient-rich environment for the zooxanthallae.
EBA1415_TTFW_1_CB_ES-06178	O	1278	The zooxanthallae gives the coral some food they make from photosynthesis.
EBA1415_TTFW_1_CB_ES-06178	O	1279	The zooxanthellae provides the coral with color.
EBA1415_TTFW_1_CB_ES-06178	O	1280	Corals that are bleached are white.
EBA1415_TTFW_1_CB_ES-06178	O	1281	Bleached corals are open to diseases.
EBA1415_TTFW_1_CB_ES-06178	O	1282	Some corals survive.
EBA1415_TTFW_1_CB_ES-06178	O	1283	A coral and a zooxanthallae are separated through environmental stressors.//
EBA1415_TTFW_1_CB_ES-06178	O	1284	Ran out of time
EBA1415_KNKC_1_CB_ES-05413	O	1285	Changes in the envionrnment, like water temp & trade winds, are the most harmful to coral, it puts stress on them.
EBA1415_KNKC_1_CB_ES-05413	R-6-7	1286	Because of this stress, the environment forces the coral to eject food-producing algae.
EBA1415_KNKC_1_CB_ES-05413	O	1287	The coral needs food because if they don't then they become unhealthy , if they become unhealthy, coral bleaching occurs./
EBA1415_KNKC_1_CB_ES-05413	O	1288	Changes in the amount of CO2 threaten the coral as well.
EBA1415_KNKC_1_CB_ES-05413	O	1289	Zooxanthellae live in the coral, they need it to survive.
EBA1415_KNKC_1_CB_ES-05413	O	1290	If the water is less than 70 degrees & more than 85 degrees the zooxanthllae wouldn't do what it needs to keep the coral healthy./
EBA1415_KNKC_1_CB_ES-05413	O	1291	Corals are sensitive tohow salty the water is.
EBA1415_KNKC_1_CB_ES-05413	O	1292	If there are excessive rainfall, like hurricanes or tropical storms.
EBA1415_KNKC_1_CB_ES-05413	R-11-12	1293.1	The storms increase the amount of freshwater in the ocean which causes the amount of salt water to drop.
EBA1415_KNKC_1_CB_ES-05413	R-12-13	1293.2	The storms increase the amount of freshwater in the ocean which causes the amount of salt water to drop.
EBA1415_KNKC_1_CB_ES-05413	O	1294	Since corals are sensititve to how salty the water is & changes in the environment, they become unhealthy./
EBA1415_KNKC_1_CB_ES-05413	O	1295	Many reasons can lead to coral bleach many changes in the environment. //
EBA1415_KYLS_5_CB_ES-05656	O	1296	What leads to different rates of coral bleaching is maybe the temperture because it stated that it could only hold up to a temperature.
EBA1415_KYLS_5_CB_ES-05656	O	1297	And the storms that the coral has to go through interpheres with the cloral maybe the wey see animal or plants interact with it has something to do with the fact that it changes colors.
EBA1415_KYLS_5_CB_ES-05656	O	1298	A new reason it might be acting up colors is meybe it is interacting more in a differenting itself, still could be harmful to other sea creatures.
EBA1415_KYLS_5_CB_ES-05656	R-1-3	1299.1	Trade winds can affect the coral because this impacts the temperature.
EBA1415_KYLS_5_CB_ES-05656	R-1-50	1299.2	Trade winds can affect the coral because this impacts the temperature.
EBA1415_KYLS_5_CB_ES-05656	O	1300	The zooxanthalle has a relationship with the coral, so maybe this could be affecting the coral colors changing.
EBA1415_KYLS_5_CB_ES-05656	O	1301	At first i thought as years go by we evolve and so does life it evoves so maybe it's part of nature and not phenomena. //
EBA1415_TFHC_1_CB_ES-05946	O	1302	algae gives the color to the corals.
EBA1415_TFHC_1_CB_ES-05946	R-3-7	1303.1	With the Trade Winds and coral Bleaching shows that the higher water temps say the water doesn't traval to where warm water is needed and the warm water is collected in serten spots which cause algae to die out and coral are left with no pertection and then the amounts of CO2 is lessen then threatens the health of the coral.
EBA1415_TFHC_1_CB_ES-05946	R-7-4	1303.2	With the Trade Winds and coral Bleaching shows that the higher water temps say the water doesn't traval to where warm water is needed and the warm water is collected in serten spots which cause algae to die out and coral are left with no pertection and then the amounts of CO2 is lessen then threatens the health of the coral.
EBA1415_TFHC_1_CB_ES-05946	R-4-14	1303.3	With the Trade Winds and coral Bleaching shows that the higher water temps say the water doesn't traval to where warm water is needed and the warm water is collected in serten spots which cause algae to die out and coral are left with no pertection and then the amounts of CO2 is lessen then threatens the health of the coral.
EBA1415_TFHC_1_CB_ES-05946	R-6-7	1304	But another reason why they blech is when the enviorment changes dermraticly which stress the coral.
EBA1415_TFHC_1_CB_ES-05946	R-6-7	1305.1	The enviorment forces the coral to eject their food-producing algae this results in a bleaching event that makes coral vulnarable to dieseases and starvation. //
EBA1415_TFHC_1_CB_ES-05946	R-7-50	1305.2	The enviorment forces the coral to eject their food-producing algae this results in a bleaching event that makes coral vulnarable to dieseases and starvation. //
EBA1415_SDMK_6_CB_ES-06293	O	1306	Cloral means ocean, andthe ocean there is this bunch of little animals that come together & make a "cloral polyps" they get "Polyps" from the animals that make up the cloral.
EBA1415_SDMK_6_CB_ES-06293	O	1307	A lot of these cloral's are colorful, meaning a variety of colors.
EBA1415_SDMK_6_CB_ES-06293	O	1308	But some of them are white, & the problem is all the cloral bleaching in the United States & how its affect the ocean.
EBA1415_SDMK_6_CB_ES-06293	R-5-50	1309.1	The cloral bleaching has a lot to do with the photo synthesis, H20 & CO2.
EBA1415_SDMK_6_CB_ES-06293	R-4-50	1309.2	The cloral bleaching has a lot to do with the photo synthesis, H20 & CO2.
EBA1415_SDMK_6_CB_ES-06293	O	1310	Photosynthesis is//
EBA1415_RDJK_5_CB-06240	R-1-50	1311	There are many factors that lead to the differences of coral bleaching one factor, is shifting trade winds.
EBA1415_RDJK_5_CB-06240	O	1312	Shifting trade winds every few years are altered, this means that sea levels can rise from anywhere to a few inches to a foot.
EBA1415_RDJK_5_CB-06240	O	1313	Another factor is the corals ability to go through with photosynthesis because the water is not shallow or clear enough coral and zooxanthallae's relationship is another factor. /
EBA1415_RDJK_5_CB-06240	O	1314	Shifting trade winds used to be mainly used for navigation but are now more importantly used.
EBA1415_RDJK_5_CB-06240	O	1315	Though every few years they are altered.
EBA1415_RDJK_5_CB-06240	O	1316	So they become weaker or change direction all together.
EBA1415_RDJK_5_CB-06240	O	1317	This increases sea levels and can harm the coral growing and living in the ocean. /
EBA1415_RDJK_5_CB-06240	O	1318	Photosynthesis is how plants survive, without it they would not and could not survive.
EBA1415_RDJK_5_CB-06240	O	1319	The clear shallow water that the coral is found in is perfect for photosynthesis and this is how they thrive.
EBA1415_RDJK_5_CB-06240	O	1320	When storms occur the sea levels change and the clear shallow water the coral heads to survive is altered. /
EBA1415_RDJK_5_CB-06240	O	1321	Coral and zooxanthallaes relationship is necessary for their survival.
EBA1415_RDJK_5_CB-06240	O	1322	They both need eachother.
EBA1415_RDJK_5_CB-06240	O	1323	Coral bleaching negitavaly effect is their balance.
EBA1415_RDJK_5_CB-06240	R-7-50	1324	When the bleaching happens corals turn white because of the death of the zooxanthallae algae. //
EBA1415_TRDJ_11_CB_ES-05724	O	1325	Coral bleaching is found in water it look like a plant or rock.
EBA1415_TRDJ_11_CB_ES-05724	O	1326	Its found in clear, shallow, tropical waters.
EBA1415_TRDJ_11_CB_ES-05724	O	1327	It's mostly found in Pacific Ocean.
EBA1415_TRDJ_11_CB_ES-05724	O	1328	It's many types of corals.
EBA1415_TRDJ_11_CB_ES-05724	O	1329	I think that it is dangous it can kill you.
EBA1415_TRDJ_11_CB_ES-05724	O	1330	it's stuff that's found at the bottom of the ocean.
EBA1415_TRDJ_11_CB_ES-05724	O	1331	Also I think that it's very killing.//
EBA1415_TRDJ_11_CB_ES-05724	O	1332	Ran out of time
EBA1415_SEAL_78_CB_ES-04806	O	1333	Coral bleaching is a phenomenon in which coral loses its color.
EBA1415_SEAL_78_CB_ES-04806	O	1334	This happens because there are events leading to a serious problem with a serious impact on coral reefs around the world.
EBA1415_SEAL_78_CB_ES-04806	O	1335	The most effected corals are found in the Pacific Ocean. /
EBA1415_SEAL_78_CB_ES-04806	O	1336	Trade winds were origanally used to guide boats.
EBA1415_SEAL_78_CB_ES-04806	O	1337	There is upwelling in the Eastern Pacific which is causing the surface water to be colder than the western Pacific.
EBA1415_SEAL_78_CB_ES-04806	R-3-50	1338	When surface waters shift the ocean water increases by 3 degree F to 5 degree F, sometimes 10 degree F.
EBA1415_SEAL_78_CB_ES-04806	R-3-50	1339	This is another reason why coral bleaching is happening.
EBA1415_SEAL_78_CB_ES-04806	O	1340	In 1998, the water temperature rose to over 2,000.
EBA1415_SEAL_78_CB_ES-04806	O	1341	In that year it caused a little over 70 coral bleaches. /
EBA1415_SEAL_78_CB_ES-04806	O	1342	Photosynthesis is sensitive to changes in water temperature.
EBA1415_SEAL_78_CB_ES-04806	R-4-5	1343	During photosynthesis, zooxanthellae, a type ot algae, use energy from sunlight to combine Carbon Dioxide in the ocean with water.
EBA1415_SEAL_78_CB_ES-04806	R-3-4	1344	Reef building corals need the temperature of the water between 70-85 degree F cause the process of photosynthesis is sensitive to changes in the water temperature.
EBA1415_SEAL_78_CB_ES-04806	R-3-4	1345	As the temperature increases, the amount of Carbon Dioxide decreases.
EBA1415_SEAL_78_CB_ES-04806	R-4-14	1346	Changes in the amount of Carbon Dioxide threaten the delicate balance to keep corals healthy. /
EBA1415_SEAL_78_CB_ES-04806	R-1-50	1347.1	Obviously, these two main reasons, trade winds and temperature changes, coral bleaching is a big problem down deep in the Pacific Ocean. //
EBA1415_SEAL_78_CB_ES-04806	R-3-50	1347.2	Obviously, these two main reasons, trade winds and temperature changes, coral bleaching is a big problem down deep in the Pacific Ocean. //
EBA1415_SDLC_8_CB_ES-6288	O	1348	What causes coral bleaching is the topic that we will be addressing today.
EBA1415_SDLC_8_CB_ES-6288	R-1-14	1349	To start of the trade winds constantly shifting cause constant climate change which is unhealthy for coral.
EBA1415_SDLC_8_CB_ES-6288	R-1-2	1350	When the winds shift they move warm water westward which cause water pools, they cause colder water to rise up to coral reefs which are suppose to be in warm water.
EBA1415_SDLC_8_CB_ES-6288	R-3-5	1351	Further more water temperature must be between 70-85 degrees F for photosynthesis to occur which is vital to a coral reef's life.
EBA1415_SDLC_8_CB_ES-6288	O	1352	That's why lots of sunlight and CO2 is needed.
EBA1415_SDLC_8_CB_ES-6288	R-11-3	1353.1	Storms affect not only temperature but salinity in water.
EBA1415_SDLC_8_CB_ES-6288	R-11-13	1353.2	Storms affect not only temperature but salinity in water.
EBA1415_SDLC_8_CB_ES-6288	R-11-12	1354.1	Storm increase the amount of fresh water in the ocean which causes salinity to decrease which is unhealthy to coral's life.
EBA1415_SDLC_8_CB_ES-6288	R-12-13	1354.2	Storm increase the amount of fresh water in the ocean which causes salinity to decrease which is unhealthy to coral's life.
EBA1415_SDLC_8_CB_ES-6288	R-13-14	1354.3	Storm increase the amount of fresh water in the ocean which causes salinity to decrease which is unhealthy to coral's life.
EBA1415_SDLC_8_CB_ES-6288	R-6-7	1355	More over nutrients are key when threats occur such as blast fishing or environmental stress cause the coral to eject their food producing algae.//
EBA1415_KYLS_6_CB_ES-05691	O	1356	Coral bleaching is caused or the rates of coral bleaching is increasing and changing because many physical damages are happening to the corals and this effects their health.
EBA1415_KYLS_6_CB_ES-05691	O	1357	For example, fishing and tourists who drop anchors or walk on the reefs threatens the envionment of corals and these action changes the corals envionment so it causes stress for the corals.
EBA1415_KYLS_6_CB_ES-05691	R-6-7	1358.1	When the corals are stress, they eject their food-producing algae and this increases them to change colors and die.
EBA1415_KYLS_6_CB_ES-05691	R-7-50	1358.2	When the corals are stress, they eject their food-producing algae and this increases them to change colors and die.
EBA1415_KYLS_6_CB_ES-05691	O	1359	Another thing that happens coral health is salinity.
EBA1415_KYLS_6_CB_ES-05691	R-13-50	1360.1	If there isn't enough salinity need for coral health, they will die and change into white color.
EBA1415_KYLS_6_CB_ES-05691	R-50-50	1360.2	If there isn't enough salinity need for coral health, they will die and change into white color.
EBA1415_KYLS_6_CB_ES-05691	R-11-12	1361.1	For example, when there is hurricane or tropical storms, it increases the amount of fresh water in the ocean and this causes salinity to drop.
EBA1415_KYLS_6_CB_ES-05691	R-12-13	1361.2	For example, when there is hurricane or tropical storms, it increases the amount of fresh water in the ocean and this causes salinity to drop.
EBA1415_KYLS_6_CB_ES-05691	R-13-50	1361.3	For example, when there is hurricane or tropical storms, it increases the amount of fresh water in the ocean and this causes salinity to drop.
EBA1415_KYLS_6_CB_ES-05691	R-13-50	1362	Hee are the things one reasons that causes coral bleaching. 	Ran out of time//
EBA1415_KYLS_5_CB_ES-05651	O	1363	Coral bleaching has many different rates of happening.
EBA1415_KYLS_5_CB_ES-05651	R-1-2	1364	For example in the shifting trade winds it explains that when it weakens the warm water is blow from west to east causing the regions to swell making the qualitu of the water and not enough for the coral to survive.
EBA1415_KYLS_5_CB_ES-05651	R-4-5B	1365	Th reason is that the amount of carbon dioxide in water decreases making the algae not able to produce food for itself and coral.
